0.205	970.65645324	16.5924	264.3669668	34.332	44.030433	44.2988	0	292.745	14.5295	97.8154	30.9785	5.97865	42.4034	0	375.001	31.9526	171.16	69.9017	15.6728	90.7936
0.215	937.25534155	15.4205	247.90839063	33.1553	42.38035968	42.1353	0	281.833	13.9613	90.714	31.9294	6.0294	42.3391	0	353.474	29.9158	164.322	69.9605	19.6904	85.8805
0.225	907.178640525	15.3519	231.489819225	33.8459	43.929244575	41.6951	0	272.303	13.636	82.6889	32.6924	8.61075	40.2532	0	333.629	30.2505	153.909	66.4804	17.138	86.0188
0.235	879.614964	15.0764	213.806298225	31.9178	42.133811995	40.4538	0	265.569	13.9204	78.545	30.5766	10.2158	40.5477	0	317.524	30.3694	145.583	64.7886	15.6334	79.9723
0.245	856.853551575	14.3442	195.780704665	30.1157	40.69327549	40.2592	0	258.147	13.7301	70.3486	28.8218	9.12565	41.4138	0	302.96	28.0058	135.311	63.9259	18.5956	86.9037
0.255	834.932093265	14.8187	175.15713666	30.6907	41.348521065	39.5628	0	252.592	13.3259	62.8394	29.3683	9.00537	38.3925	0	289.88	29.249	121.958	62.7788	21.7695	80.8445
0.265	811.73864285	14.1084	159.136772065	29.7277	41.078724045	39.9562	0	246.369	13.0485	56.6877	30.5286	8.4294	37.8006	0	276.627	28.4506	111.016	62.4854	17.8903	83.383
0.275	788.957033425	14.5319	143.4435541	29.4241	39.960007175	37.4141	0	239.267	13.1234	51.8896	31.0444	8.01402	37.0723	0	261.476	28.4517	106.782	62.8332	20.2813	81.6207
0.285	767.584211475	13.953	127.14573045	28.6024	39.91545213	38.348	0	232.523	13.2417	45.8993	28.0274	8.97508	37.9515	0	250.2	27.3517	106.855	59.7998	16.8713	77.5781
0.295	746.152431715	14.0635	110.27367506	29.8206	39.886744385	38.4441	0	226.756	12.6612	41.2268	28.3749	9.97169	37.2153	0	236.933	27.9027	94.9734	58.2817	17.9328	78.4105
