# k P0 P2 P4
# unit [h/Mpc] P[Mpc/h]^3
# courtesy: H. Gil-Marin
1.660199999999999870e-02 8.113540753199999745e+04 3.440572052899999835e+04 2.664491269599999941e+04 
1.791500000000000037e-02 8.116700039499999548e+04 3.166491717100000096e+04 5.941445644000000357e+03 
1.941800000000000123e-02 7.384830009999999311e+04 7.149053399000000354e+03 1.142767884699999922e+04 
2.102199999999999902e-02 7.167728338700000313e+04 -3.921956212999999934e+03 -1.407811102199999914e+04 
2.275500000000000092e-02 6.920077504900000349e+04 1.040849666999999954e+03 -5.235064323100000183e+04 
2.468199999999999908e-02 6.446491242600000260e+04 5.802892990999999711e+03 -4.007036313299999892e+04 
2.672799999999999829e-02 5.831034233500000119e+04 7.874152414000000135e+03 -1.224367538199999944e+04 
2.891700000000000173e-02 5.291323379800000112e+04 9.934220223000000260e+03 3.428504800000000046e+02 
3.127300000000000219e-02 4.952647419899999659e+04 1.193403331299999991e+04 -3.820740241999999853e+03 
3.390100000000000058e-02 4.801562761000000319e+04 1.734504481500000111e+04 -1.739584092999999939e+03 
3.673599999999999782e-02 4.741490675100000226e+04 1.739760240899999917e+04 -9.179456511000000319e+03 
3.979800000000000004e-02 4.329070863500000269e+04 1.374564547300000049e+04 -1.014599924599999940e+04 
4.307400000000000118e-02 4.014143452000000252e+04 1.422339346800000021e+04 -1.183534225300000071e+04 
4.665799999999999809e-02 3.779322895099999732e+04 1.664327295900000172e+04 2.869950898000000052e+03 
5.060200000000000115e-02 3.879540884199999709e+04 1.388754819599999973e+04 -6.789770472000000154e+03 
5.481500000000000261e-02 3.507529885400000057e+04 1.814299891600000046e+04 8.915204019999999900e+02 
5.931100000000000261e-02 3.021310899100000097e+04 1.583520210799999950e+04 3.822441683999999896e+03 
6.421300000000000618e-02 2.847564927000000171e+04 9.914275900000000547e+03 6.225451880000000529e+02 
6.958300000000000596e-02 2.765596013999999923e+04 9.099381407000000763e+03 -7.022514312000000245e+03 
7.540099999999999580e-02 2.477377351700000145e+04 9.754489534000000276e+03 -2.575355057000000215e+03 
8.167399999999999660e-02 2.279104975700000068e+04 9.543416240000000471e+03 2.983621769999999742e+02 
8.846299999999999997e-02 2.101129031400000167e+04 7.495615193999999974e+03 -2.274723887999999988e+03 
9.581699999999999939e-02 1.749364361799999824e+04 6.401459775999999692e+03 -4.185858499999999793e+01 
1.037909999999999944e-01 1.578874637900000016e+04 5.182931781000000228e+03 3.855666600000000130e+02 
1.124300000000000022e-01 1.406155085499999950e+04 4.160373673000000053e+03 1.713961720000000071e+02 
1.217599999999999932e-01 1.300593518799999947e+04 3.676305895999999848e+03 -1.470831439999999930e+03 
1.318930000000000102e-01 1.190959043700000075e+04 3.802650015000000167e+03 8.306724499999999978e+01 
1.428909999999999902e-01 1.047530656000000090e+04 3.324402930000000197e+03 7.096364919999999756e+02 
1.547749999999999959e-01 9.332157735999999204e+03 2.704844666999999845e+03 5.299010039999999435e+02 
1.676249999999999962e-01 8.170192533999999796e+03 2.110527066999999988e+03 4.845766499999999724e+02 
1.815650000000000042e-01 7.337042564000000311e+03 1.486710661999999957e+03 1.269456440000000015e+02 
1.966759999999999897e-01 6.598497261000000435e+03 1.333950790000000097e+03 7.433109279999999899e+02 
2.130430000000000101e-01 5.733450243000000228e+03 1.072486538999999993e+03 6.480302830000000540e+02 
2.307649999999999979e-01 5.070931872000000112e+03 9.235655010000000402e+02 6.961007640000000265e+02 
2.499589999999999868e-01 4.503100964999999633e+03 4.505543240000000083e+02 6.812893119999999954e+02 
2.707510000000000194e-01 3.891917849999999817e+03 2.080811960000000056e+02 6.577416319999999814e+02 
2.932690000000000019e-01 3.477918971000000056e+03 1.388678299999999979e+02 5.392298220000000128e+02 
3.176680000000000059e-01 2.934062146000000212e+03 -4.160451400000000177e+01 5.855028009999999767e+02 
3.440909999999999802e-01 2.587951578000000154e+03 -2.831872470000000135e+02 5.587656749999999874e+02 
3.727110000000000145e-01 2.237652627999999822e+03 -3.516627490000000194e+02 5.158689110000000255e+02 
4.037149999999999905e-01 1.931530013000000054e+03 -4.107116379999999936e+02 5.238364390000000412e+02 
4.372909999999999853e-01 1.663754505000000108e+03 -4.929442720000000122e+02 5.705459140000000389e+02 
4.736659999999999759e-01 1.438905854999999974e+03 -5.793765690000000177e+02  5.689514450000000352e+02 
