0.00329909368777092	12084.18638103
0.00359073989106104	12949.5366951535
0.00390816817753626	13854.0899391796
0.00425365773275039	14795.120684568
0.00462968922662727	15770.2397440927
0.00503896262506517	16775.7713415904
0.00548441657612099	17805.3406754694
0.00596924950997071	18852.2344721695
0.00649694260414611	19908.3443502766
0.00707128477894299	20963.7246035928
0.00769639990247117	22007.1988559373
0.00837677640068294	23025.5674521033
0.00911729948498496	24003.1521123066
0.00992328622883251	24922.9590363051
0.0108005237451625	25765.3912672248
0.0117553107387837	26509.1434865216
0.0127945027320787	27129.1951894885
0.0139255612887447	27604.1375277919
0.0151566075890061	27910.1634599056
0.0164964807409801	28023.2894131689
0.0179548012468783	27922.7126099777
0.0195420400797405	27591.8601206319
0.0212695938666869	27021.2724017148
0.0231498667185117	26209.0435142145
0.0251963592931702	25165.6932515467
0.0274237657326494	23923.4093820329
0.0298480791692432	22527.5329079606
0.0324867065587837	21038.5385497623
0.0353585936653518	19505.5557977765
0.0384843610948744	18007.7015242528
0.0418864523543528	16641.046488039
0.0455892949998108	15456.6153164444
0.0496194760300288	14470.7102108634
0.0540059327854236	13646.3969991536
0.0587801607227491	12918.9144013504
0.0639764395574844	12183.357816838
0.069632079397639	11296.6252758886
0.0757876886362596	10195.7635525862
0.0824874655261463	8935.28067348425
0.0897795155303329	7653.66770162619
0.0977161967269617	6594.6546238528
0.106354495748601	5889.78878396756
0.11575643695533	5434.41175860816
0.125989527779502	4996.84065662086
0.137127243439839	4368.74956866923
0.149249554505182	3645.08406702146
0.162443501095886	3089.18742903084
0.176803817845721	2778.63935618497
0.192433614111598	2477.52352454657
0.209445114315146	2066.70547265687
0.227960463731897	1746.87940712664
0.248112605513776	1542.79249522073
0.270046235242068	1304.16494106275
0.293918839864689	1100.6564583308
0.319901828477507	946.796538513379
0.348181763068898	792.950832004516
0.37896169806447	674.633971602216
0.412462638290134	565.184305212852
0.44892512582186	476.809644954467
0.488610967116033	399.30187610109
0.531805112821419	334.320903259262
0.578817703770127	279.226062850174
0.629986297838067	232.677513026825
0.685678293664174	193.52650719833
0.746293568631012	160.645163546423
0.812267350047971	133.099586821506
0.884073340152507	110.140043159622
0.962227117367512	91.0173676778769
1.04728983823636	75.0825824393245
1.13987226661605	61.8519502940803
1.24063915905883	50.8661028281992
1.35031403786987	41.7671189387978
1.46968438611245	34.2463975858277
1.59960730186149	28.0429929194749
1.74101565230401	22.934547757174
1.89492477187382	18.7466794388165
2.06243975251408	15.3068380005226
2.24476337841323	12.4815427829146
2.44320476218648	10.1656476493029
2.65918874451269	8.26997589908177
2.89426612471673	6.72022816055347
3.15012479575531	5.45527754078474
3.42860186355657	4.42332004663422
3.73169683773274	3.58604932071316
4.06158598837698	2.90515499972746
4.42063797202854	2.35136895194455
4.81143083900327	1.90137798099165
5.23677054420462	1.53613147465004
5.69971109432605	1.23994541857529
6.20357647610426	0.999976341916225
6.75198452307249	0.805756144972311
7.34887289218039	0.648884598251447
7.99852733679673	0.522625065542602
8.70561247909989	0.42061295508857
9.4752053028065	0.338254397490904
10.3128316067218	0.271805900000125
11.224505680853	0.21825589687988
12.2167734899679	0.175163325181375
13.2967596746621	0.140445491798023
14.4722187074114	0.112538915452898
15.7515905709163	0.0901999917991585
17.1440613585197	0.0722679509479436
18.6596292318174	0.0578714140039822
20.3091762090473	0.0463097460620144
22.1045462997102	0.0370345286358343
24.0586305464407	0.0295986490570188
26.1854595847424	0.0236412849668342
28.5003043851812	0.0188713796153234
31.0197859013809	0.0150589176411762
33.7619944111134	0.0120220713519592
36.7466194073669	0.00959117624458133
39.9950909720367	0.00764764207069453
43.5307336473191	0.00609442379621358
47.3789339096317	0.00485376681522324
51.5673224485495	0.00386317455773131
56.1259725595496	0.00307282451272225
61.0876160750504	0.00244271641827027
66.4878783841728	0.00194238917849059
72.3655342286968	0.0015441086759721
78.7627861118702	0.00122663102940769
85.7255673190929	9.73713946345591E-4
93.3038717262035	7.72370011435493E-4
101.552112763457	6.12147432165599E-4
110.529514112602	4.8475787643285E-4
120.300534942333	3.83473930103361E-4
130.93533273536	3.03130102306195E-4
142.510267030299	2.39667938157837E-4
155.108447695284	1.8920294015774E-4
168.820331670036	1.49200031505697E-4
183.744372461073	1.17460824136144E-4
199.987727053529	9.23295464882625E-5
217.667025315347	7.24486792224693E-5
236.909207418262	5.67295983374594E-5
257.852435288427	4.43198233640492E-5
280.647084630984	3.45857701019231E-5
305.456824651544	2.69301760278403E-5
332.459793227092	2.09127680208283E-5
361.849875964276	1.61939985168461E-5
393.838098328851	1.25030579109532E-5
428.654140842091	9.62552005545074E-6
466.547988223446	7.38962643186605E-6
507.79172432054	5.65833025065699E-6
552.681485714461	4.32545644628965E-6
601.53958802748	3.30538193759893E-6
654.716840200477	2.52313281771508E-6
712.595063356845	1.92484746139631E-6
775.589832338899	1.4682049910199E-6
844.153459601298	1.11994423321501E-6
918.778242886335	8.54390490245783E-7
1000	6.51771826907995E-7
