# s     Q0     Q2     Q4     Q6     Q8     Q10     Q12
3.198663500294857798e+00 1.044187571342529042e+00 4.125290636602088612e-02 3.354570369147816949e-02 2.523727526919413919e-02 1.817484954765177449e-02 1.367831941635518946e-02 1.897731328897226885e-02
3.200909349522011560e+00 1.044168326760049448e+00 4.124751536775564387e-02 3.350294976603880592e-02 2.517397973633011057e-02 1.818988251659352240e-02 1.373595348745937188e-02 1.901665512585971191e-02
3.203156775607359563e+00 1.044149266261340747e+00 4.124195046979087231e-02 3.345967989386190722e-02 2.510986173785696024e-02 1.820434935603060939e-02 1.379415369117819971e-02 1.905487030348020430e-02
3.205405779658047294e+00 1.044130386087257945e+00 4.123621156432180634e-02 3.341590281902056397e-02 2.504493562007276131e-02 1.821825559941562048e-02 1.385290829726432658e-02 1.909197054927988524e-02
3.207656362781997395e+00 1.044111682478655156e+00 4.123029854354363921e-02 3.337162728558779046e-02 2.497921572927550710e-02 1.823160678020115458e-02 1.391220557547047203e-02 1.912796759070491126e-02
3.209908526087910996e+00 1.044093151676387388e+00 4.122421129965162662e-02 3.332686203763667032e-02 2.491271641176326726e-02 1.824440843183980712e-02 1.397203379554931742e-02 1.916287315520145626e-02
3.212162270685266829e+00 1.044074789921309421e+00 4.121794972484097569e-02 3.328161581924028722e-02 2.484545201383410104e-02 1.825666608778416314e-02 1.403238122725352158e-02 1.919669897021565944e-02
3.214417597684323002e+00 1.044056593454276261e+00 4.121151371130693519e-02 3.323589737447167625e-02 2.477743688178601911e-02 1.826838528148683888e-02 1.409323614033582313e-02 1.922945676319370856e-02
3.216674508196117444e+00 1.044038558516141579e+00 4.120490315124470532e-02 3.318971544740391411e-02 2.470868536191708764e-02 1.827957154640041590e-02 1.415458680454886528e-02 1.926115826158173241e-02
3.218933003332467901e+00 1.044020681347760826e+00 4.119811793684950013e-02 3.314307878211004282e-02 2.463921180052531731e-02 1.829023041597748964e-02 1.421642148964537798e-02 1.929181519282591184e-02
3.221193084205972390e+00 1.044002958189988561e+00 4.119115796031657534e-02 3.309599612266313912e-02 2.456903054390878124e-02 1.830036742367065553e-02 1.427872846537800965e-02 1.932143928437239297e-02
3.223454751930010964e+00 1.043985385283678902e+00 4.118402311384114500e-02 3.304847621313625194e-02 2.449815593836547969e-02 1.830998810293251941e-02 1.434149600149949196e-02 1.935004226366734623e-02
3.225718007618743943e+00 1.043967958869687296e+00 4.117671328961841626e-02 3.300052779760245802e-02 2.442660233019350313e-02 1.831909798721566285e-02 1.440471236776247332e-02 1.937763585815691775e-02
3.227982852387117241e+00 1.043950675188867860e+00 4.116922837984362399e-02 3.295215962013477856e-02 2.435438406569082406e-02 1.832770260997269515e-02 1.446836583391970105e-02 1.940423179528728836e-02
3.230249287350853926e+00 1.043933530482075822e+00 4.116156827671201002e-02 3.290338042480634578e-02 2.428151549115559193e-02 1.833580750465619441e-02 1.453244466972376976e-02 1.942984180250458340e-02
3.232517313626466215e+00 1.043916520990165520e+00 4.115373287241878147e-02 3.285419895569016008e-02 2.420801095288573762e-02 1.834341820471877341e-02 1.459693714492746666e-02 1.945447760725499756e-02
3.234786932331247034e+00 1.043899642953991069e+00 4.114572205915915243e-02 3.280462395685931204e-02 2.413388479717937241e-02 1.835054024361301370e-02 1.466183152928341241e-02 1.947815093698466657e-02
3.237058144583274455e+00 1.043882892614407920e+00 4.113753572912836470e-02 3.275466417238682287e-02 2.405915137033447920e-02 1.835717915479151419e-02 1.472711609254434388e-02 1.950087351913976433e-02
3.239330951501412148e+00 1.043866266212270855e+00 4.112917377452163931e-02 3.270432834634581093e-02 2.398382501864916583e-02 1.836334047170688072e-02 1.479277910446291644e-02 1.952265708116644044e-02
3.241605354205308043e+00 1.043849759988433767e+00 4.112063608753420418e-02 3.265362522280929741e-02 2.390792008842140826e-02 1.836902972781170179e-02 1.485880883479184789e-02 1.954351335051086186e-02
3.243881353815397883e+00 1.043833370183751885e+00 4.111192256036127340e-02 3.260256354585036598e-02 2.383145092594930736e-02 1.837425245655856937e-02 1.492519355328379184e-02 1.956345405461917819e-02
3.246158951452903008e+00 1.043817093039079769e+00 4.110303308519806798e-02 3.255115205954204477e-02 2.375443187753083912e-02 1.837901419140007889e-02 1.499192152969147825e-02 1.958249092093755639e-02
3.248438148239831680e+00 1.043800924795271756e+00 4.109396755423982278e-02 3.249939950795742438e-02 2.367687728946409054e-02 1.838332046578883619e-02 1.505898103376757634e-02 1.960063567691215647e-02
3.250718945298981311e+00 1.043784861693183297e+00 4.108472585968176577e-02 3.244731463516956765e-02 2.359880150804710697e-02 1.838717681317741937e-02 1.512636033526475361e-02 1.961790004998913151e-02
3.253001343753936236e+00 1.043768899973668285e+00 4.107530789371911795e-02 3.239490618525150273e-02 2.352021887957789562e-02 1.839058876701844120e-02 1.519404770393574348e-02 1.963429576761465192e-02
3.255285344729070385e+00 1.043753035877581725e+00 4.106571354854707950e-02 3.234218290227634102e-02 2.344114375035452960e-02 1.839356186076447977e-02 1.526203140953318743e-02 1.964983455723484998e-02
3.257570949349547273e+00 1.043737265645778400e+00 4.105594271636092696e-02 3.228915353031709679e-02 2.336159046667501960e-02 1.839610162786815134e-02 1.533029972180982581e-02 1.966452814629592732e-02
3.259858158741320011e+00 1.043721585519112427e+00 4.104599528935583275e-02 3.223582681344683981e-02 2.328157337483741790e-02 1.839821360178203399e-02 1.539884091051831744e-02 1.967838826224400581e-02
3.262146974031132629e+00 1.043705991738439032e+00 4.103587115972703869e-02 3.218221149573865375e-02 2.320110682113979764e-02 1.839990331595872664e-02 1.546764324541133155e-02 1.969142663252525932e-02
3.264437396346519638e+00 1.043690480544613219e+00 4.102557021966979356e-02 3.212831632126558756e-02 2.312020515188014866e-02 1.840117630385083858e-02 1.553669499624161371e-02 1.970365498458585482e-02
3.266729426815808246e+00 1.043675048178488884e+00 4.101509236137928366e-02 3.207415003410069715e-02 2.303888271335653368e-02 1.840203809891094791e-02 1.560598443276181579e-02 1.971508504587194191e-02
3.269023066568116587e+00 1.043659690880920365e+00 4.100443747705075082e-02 3.201972137831705228e-02 2.295715385186701540e-02 1.840249423459165007e-02 1.567549982472460357e-02 1.972572854382967020e-02
3.271318316733356824e+00 1.043644404892763555e+00 4.099360545887943685e-02 3.196503909798772275e-02 2.287503291370962533e-02 1.840255024434555436e-02 1.574522944188270351e-02 1.973559720590522745e-02
3.273615178442233820e+00 1.043629186454872571e+00 4.098259619906052809e-02 3.191011193718572975e-02 2.279253424518235677e-02 1.840221166162524583e-02 1.581516155398881435e-02 1.974470275954474593e-02
3.275913652826246469e+00 1.043614031808101528e+00 4.097140958978927328e-02 3.185494863998415693e-02 2.270967219258328978e-02 1.840148401988332683e-02 1.588528443079561051e-02 1.975305693219439607e-02
3.278213741017687699e+00 1.043598937193306098e+00 4.096004552326090037e-02 3.179955795045607408e-02 2.262646110221046974e-02 1.840037285257238586e-02 1.595558634205577683e-02 1.976067145130034133e-02
3.280515444149645798e+00 1.043583898851340175e+00 4.094850389167062343e-02 3.174394861267455098e-02 2.254291532036194548e-02 1.839888369314502184e-02 1.602605555752198083e-02 1.976755804430873134e-02
3.282818763356005309e+00 1.043568913023058542e+00 4.093678458721366348e-02 3.168812937071261576e-02 2.245904919333572072e-02 1.839702207505382672e-02 1.609668034694695590e-02 1.977372843866572957e-02
3.285123699771445249e+00 1.043553975949316204e+00 4.092488750208525539e-02 3.163210896864336596e-02 2.237487706742988594e-02 1.839479353175139942e-02 1.616744898008334874e-02 1.977919436181749605e-02
3.287430254531443108e+00 1.043539083870967499e+00 4.091281252848060629e-02 3.157589615053982279e-02 2.229041328894242405e-02 1.839220359669033189e-02 1.623834972668388929e-02 1.978396754121018730e-02
3.289738428772272183e+00 1.043524233028867432e+00 4.090055955859496495e-02 3.151949966047508378e-02 2.220567220417143939e-02 1.838925780332322651e-02 1.630937085650122770e-02 1.978805970428997030e-02
3.292048223631004689e+00 1.043509419663870341e+00 4.088812848462355237e-02 3.146292824252219095e-02 2.212066815941491141e-02 1.838596168510267873e-02 1.638050063928810085e-02 1.979148257850300158e-02
3.294359640245510423e+00 1.043494640016831232e+00 4.087551919876157569e-02 3.140619064075420019e-02 2.203541550097090976e-02 1.838232077548127702e-02 1.645172734479716584e-02 1.979424789129543422e-02
3.296672679754458546e+00 1.043479890328604442e+00 4.086273159320426285e-02 3.134929559924417436e-02 2.194992857513747286e-02 1.837834060791161683e-02 1.652303924278111097e-02 1.979636737011343170e-02
3.298987343297317132e+00 1.043465166840044533e+00 4.084976556014684873e-02 3.129225186206519710e-02 2.186422172821266691e-02 1.837402671584629707e-02 1.659442460299261415e-02 1.979785274240315057e-02
3.301303632014355394e+00 1.043450465792006510e+00 4.083662099178454047e-02 3.123506817329030003e-02 2.177830930649448521e-02 1.836938463273791317e-02 1.666587169518440187e-02 1.979871573561075085e-02
3.303621547046641460e+00 1.043435783425345154e+00 4.082329778031257989e-02 3.117775327699257373e-02 2.169220565628101824e-02 1.836441989203906056e-02 1.673736878910912079e-02 1.979896807718240295e-02
3.305941089536046817e+00 1.043421115980915026e+00 4.080979581792620187e-02 3.112031591724504984e-02 2.160592512387026279e-02 1.835913802720233814e-02 1.680890415451950434e-02 1.979862149456425302e-02
3.308262260625242313e+00 1.043406459699570465e+00 4.079611499682059966e-02 3.106276483812081199e-02 2.151948205556029892e-02 1.835354457168033096e-02 1.688046606116819226e-02 1.979768771520245760e-02
3.310585061457703482e+00 1.043391810822166255e+00 4.078225520919100122e-02 3.100510878369289527e-02 2.143289079764911648e-02 1.834764505892564138e-02 1.695204277880792837e-02 1.979617846654318711e-02
3.312909493177706555e+00 1.043377165589557398e+00 4.076821634723266224e-02 3.094735649803437988e-02 2.134616569643479553e-02 1.834144502239086830e-02 1.702362257719137670e-02 1.979410547603259810e-02
3.315235556930332450e+00 1.043362520242598235e+00 4.075399830314077598e-02 3.088951672521832864e-02 2.125932109821538837e-02 1.833494999552860022e-02 1.709519372607119433e-02 1.979148047111684711e-02
3.317563253861465888e+00 1.043347871022143547e+00 4.073960096911058426e-02 3.083159820931779399e-02 2.117237134928889528e-02 1.832816551179143605e-02 1.716674449520013204e-02 1.978831517924209416e-02
3.319892585117795836e+00 1.043333214169048118e+00 4.072502423733729421e-02 3.077360969440582489e-02 2.108533079595337548e-02 1.832109710463197122e-02 1.723826315433083997e-02 1.978462132785449926e-02
3.322223551846816392e+00 1.043318545924166285e+00 4.071026800001614765e-02 3.071555992455552234e-02 2.099821378450689169e-02 1.831375030750279770e-02 1.730973797321599256e-02 1.978041064440021549e-02
3.324556155196827678e+00 1.043303862528353054e+00 4.069533214934235865e-02 3.065745764383990060e-02 2.091103466124744764e-02 1.830613065385651786e-02 1.738115722160833015e-02 1.977569485632541674e-02
3.326890396316936283e+00 1.043289160222462986e+00 4.068021657751116210e-02 3.059931159633206416e-02 2.082380777247312340e-02 1.829824367714572367e-02 1.745250916926048557e-02 1.977048569107624915e-02
