# s     Q0     Q2     Q4     Q6     Q8     Q10     Q12
3.127622321491286161e+00 1.029677419665511851e+00 5.460259474793564133e-03 1.123931540266555514e-02 7.909393912089168754e-03 1.356606043423749970e-02 5.124335411420664725e-03 4.715157836431342793e-03
3.129818291205794356e+00 1.029663227748014220e+00 5.458706733454269343e-03 1.123047637362196462e-02 7.910875800576502165e-03 1.356756342702020689e-02 5.112625737316806550e-03 4.706805548904650568e-03
3.132015802757036838e+00 1.029649140622694192e+00 5.457219986741448231e-03 1.122140826601028714e-02 7.912152424036884152e-03 1.356896760996751175e-02 5.100606864618993305e-03 4.698795322325100172e-03
3.134214857227570317e+00 1.029635157156988168e+00 5.455798610157549036e-03 1.121211443800326779e-02 7.913225026030080295e-03 1.357027404484970404e-02 5.088282735316350738e-03 4.691123658332644643e-03
3.136415455700710453e+00 1.029621276218333659e+00 5.454441979205028670e-03 1.120259824777367422e-02 7.914094850115861376e-03 1.357148379343708564e-02 5.075657291398019341e-03 4.683787058567245691e-03
3.138617599260534519e+00 1.029607496674167288e+00 5.453149469386334505e-03 1.119286305349425324e-02 7.914763139853996446e-03 1.357259791749995323e-02 5.062734474853122259e-03 4.676782024668852886e-03
3.140821288991880511e+00 1.029593817391925903e+00 5.451920456203921718e-03 1.118291221333775690e-02 7.915231138804256286e-03 1.357361747880860177e-02 5.049518227670797381e-03 4.670105058277427071e-03
3.143026525980347596e+00 1.029580237239046570e+00 5.450754315160240282e-03 1.117274908547694415e-02 7.915500090526408211e-03 1.357454353913332967e-02 5.036012491840179128e-03 4.663752661032926489e-03
3.145233311312298330e+00 1.029566755082966356e+00 5.449650421757741038e-03 1.116237702808456356e-02 7.915571238580219535e-03 1.357537716024442842e-02 5.022221209350392380e-03 4.657721334575303310e-03
3.147441646074856880e+00 1.029553369791121886e+00 5.448608151498875694e-03 1.115179939933337583e-02 7.915445826525464509e-03 1.357611940391220164e-02 5.008148322190577630e-03 4.652007580544517511e-03
3.149651531355911693e+00 1.029540080230950450e+00 5.447626879886096826e-03 1.114101955739612952e-02 7.915125097921908714e-03 1.357677133190693906e-02 4.993797772349860623e-03 4.646607900580522997e-03
3.151862968244114604e+00 1.029526885269888448e+00 5.446705982421856142e-03 1.113004086044558187e-02 7.914610296329321198e-03 1.357733400599894606e-02 4.979173501817374045e-03 4.641518796323276276e-03
3.154075957828880838e+00 1.029513783775373170e+00 5.445844834608604482e-03 1.111886666665448838e-02 7.913902665307471010e-03 1.357780848795851064e-02 4.964279452582259257e-03 4.636736769412737325e-03
3.156290501200392562e+00 1.029500774614841685e+00 5.445042811948794421e-03 1.110750033419559933e-02 7.913003448416128932e-03 1.357819583955593296e-02 4.949119566633635066e-03 4.632258321488858313e-03
3.158506599449595775e+00 1.029487856655730615e+00 5.444299289944876802e-03 1.109594522124167544e-02 7.911913889215064014e-03 1.357849712256151142e-02 4.933697785960646301e-03 4.628079954191600086e-03
3.160724253668202977e+00 1.029475028765477251e+00 5.443613644099304198e-03 1.108420468596546353e-02 7.910635231264045303e-03 1.357871339874553926e-02 4.918018052552414372e-03 4.624198169160915681e-03
3.162943464948693606e+00 1.029462289811517772e+00 5.442985249914525717e-03 1.107228208653971563e-02 7.909168718122840114e-03 1.357884572987831488e-02 4.902084308398076302e-03 4.620609468036761605e-03
3.165164234384312714e+00 1.029449638661290134e+00 5.442413482892996535e-03 1.106018078113720111e-02 7.907515593351220964e-03 1.357889517773013845e-02 4.885900495486770849e-03 4.617310352459097836e-03
3.167386563069074956e+00 1.029437074182230516e+00 5.441897718537164891e-03 1.104790412793065293e-02 7.905677100508953434e-03 1.357886280407129796e-02 4.869470555807617687e-03 4.614297324067877411e-03
3.169610452097761488e+00 1.029424595241775764e+00 5.441437332349482493e-03 1.103545548509284047e-02 7.903654483155806570e-03 1.357874967067209011e-02 4.852798431349753840e-03 4.611566884503055970e-03
3.171835902565922627e+00 1.029412200707363612e+00 5.441031699832407122e-03 1.102283821079652094e-02 7.901448984851556362e-03 1.357855683930282720e-02 4.835888064102322401e-03 4.609115535404596092e-03
3.174062915569878740e+00 1.029399889446430238e+00 5.440680196488381810e-03 1.101005566321443079e-02 7.899061849155959714e-03 1.357828537173378855e-02 4.818743396054437841e-03 4.606939778412448214e-03
3.176291492206718914e+00 1.029387660326412934e+00 5.440382197819865207e-03 1.099711120051934457e-02 7.896494319628799552e-03 1.357793632973527780e-02 4.801368369195248460e-03 4.605036115166571443e-03
3.178521633574302729e+00 1.029375512214748545e+00 5.440137079329303814e-03 1.098400818088399698e-02 7.893747639829834517e-03 1.357751077507759335e-02 4.783766925513873065e-03 4.603401047306921422e-03
