# s     Q0     Q2     Q4     Q6     Q8     Q10     Q12
3.158506599449595775e+00 1.033984422408194881e+00 5.071796728307114560e-02 4.549669423378280980e-02 3.430863061555148447e-02 3.416417157074060768e-02 1.506473937824467577e-02 3.421360815333002181e-02
3.160724253668202977e+00 1.033953369498466612e+00 5.069884196461523634e-02 4.548111141879356695e-02 3.427748542226587147e-02 3.422723599795767652e-02 1.502901825886769974e-02 3.421767166084359324e-02
3.162943464948693606e+00 1.033922211657917201e+00 5.068022340388053659e-02 4.546393399394108720e-02 3.424693485231701529e-02 3.428971100753753359e-02 1.499275243986510422e-02 3.422169239493689369e-02
3.165164234384312714e+00 1.033890949755189803e+00 5.066210612549678499e-02 4.544518018015183264e-02 3.421697633467891964e-02 3.435159895363634058e-02 1.495595155590439228e-02 3.422566322037558229e-02
3.167386563069074956e+00 1.033859584658926467e+00 5.064448465409368549e-02 4.542486819835220985e-02 3.418760729832549111e-02 3.441290219041024528e-02 1.491862524165301664e-02 3.422957700192525571e-02
3.169610452097761488e+00 1.033828117237769462e+00 5.062735351430095593e-02 4.540301626946867397e-02 3.415882517223071263e-02 3.447362307201538856e-02 1.488078313177847514e-02 3.423342660435155921e-02
3.171835902565922627e+00 1.033796548360362166e+00 5.061070723074837657e-02 4.537964261442771485e-02 3.413062738536856711e-02 3.453376395260793208e-02 1.484243486094828819e-02 3.423720489242015191e-02
3.174062915569878740e+00 1.033764878895346406e+00 5.059454032806561669e-02 4.535476545415568356e-02 3.410301136671295419e-02 3.459332718634403059e-02 1.480359006382989638e-02 3.424090473089664438e-02
3.176291492206718914e+00 1.033733109711364673e+00 5.057884733088242879e-02 4.532840300957906993e-02 3.407597454523788455e-02 3.465231512737979719e-02 1.476425837509082184e-02 3.424451898454668186e-02
3.178521633574302729e+00 1.033701241677059457e+00 5.056362276382853072e-02 4.530057350162430829e-02 3.404951434991728559e-02 3.471073012987142825e-02 1.472444942939852251e-02 3.424804051813589573e-02
3.180753340771260262e+00 1.033669275661073472e+00 5.054886115153366111e-02 4.527129515121783992e-02 3.402362820972512636e-02 3.476857454797502994e-02 1.468417286142050145e-02 3.425146219642991041e-02
3.182986614896994304e+00 1.033637212532049432e+00 5.053455701862754473e-02 4.524058617928611303e-02 3.399831355363537588e-02 3.482585073584677088e-02 1.464343830582426169e-02 3.425477688419438504e-02
3.185221457051678140e+00 1.033605053158629161e+00 5.052070488973987167e-02 4.520846480675554113e-02 3.397356781062196851e-02 3.488256104764281273e-02 1.460225539727725771e-02 3.425797744619492324e-02
3.187457868336257771e+00 1.033572798409455595e+00 5.050729928950041525e-02 4.517494925455257937e-02 3.394938840965887328e-02 3.493870783751926168e-02 1.456063377044700471e-02 3.426105674719717026e-02
3.189695849852452803e+00 1.033540449153171226e+00 5.049433474253887943e-02 4.514005774360366208e-02 3.392577277972004535e-02 3.499429345963231408e-02 1.451858306000096584e-02 3.426400765196677134e-02
3.191935402702756441e+00 1.033508006258418543e+00 5.048180577348498899e-02 4.510380849483523746e-02 3.390271834977943988e-02 3.504932026813810386e-02 1.447611290060664239e-02 3.426682302526935786e-02
