# s  W0^2        W2^2        W4^2        W6^2        W8^2
2.275897461144728823e+03 6.658046816532270113e-04 -1.684668324992360882e-04 -1.880169933504349019e-03 1.818800367944064297e-03 5.148949606750144806e-04
2.277535708227649138e+03 6.632272297176498074e-04 -1.658906672579508502e-04 -1.875613819844067134e-03 1.808872599104071255e-03 5.207592505128998996e-04
2.279175134561196955e+03 6.606574656792274253e-04 -1.633352669620838891e-04 -1.871057907346871220e-03 1.799005915911636253e-03 5.265562234128108934e-04
2.280815740994223688e+03 6.580962301296612539e-04 -1.608004681995599922e-04 -1.866500443882295173e-03 1.789193126601553146e-03 5.322818570519642373e-04
2.282457528376194659e+03 6.555375248675610706e-04 -1.582799577791171863e-04 -1.861917884858065768e-03 1.779381251173752388e-03 5.379445066127950615e-04
2.284100497557185918e+03 6.529767876575984231e-04 -1.557690408933285104e-04 -1.857297282342876233e-03 1.769540289243934578e-03 5.435555924621484963e-04
2.285744649387885147e+03 6.504121800095302372e-04 -1.532660607811070280e-04 -1.852645204509250666e-03 1.759682532563999454e-03 5.491317999197290996e-04
2.287389984719592576e+03 6.478440309974571642e-04 -1.507707385417696188e-04 -1.847972543683874640e-03 1.749826636193352672e-03 5.546861648701161300e-04
2.289036504404219613e+03 6.452847727697147385e-04 -1.482896105828123540e-04 -1.843304871322402720e-03 1.740003733417378861e-03 5.602047243749517505e-04
2.290684209294297034e+03 6.427510617233005152e-04 -1.458316493038701311e-04 -1.838672382818282896e-03 1.730248601196265066e-03 5.656633297558877381e-04
2.292333100242962701e+03 6.402393826390102329e-04 -1.433965166072973397e-04 -1.834062954731524109e-03 1.720549783377399444e-03 5.710555695988074653e-04
2.293983178103970658e+03 6.377209786606868186e-04 -1.409722222496107827e-04 -1.829411521336995246e-03 1.710837988994835020e-03 5.763972479860335948e-04
2.295634443731689771e+03 6.351760622413801186e-04 -1.385496919053028184e-04 -1.824675150890263386e-03 1.701065630928376687e-03 5.817033404014819963e-04
2.297286897981104175e+03 6.326284951714028926e-04 -1.361349399554128152e-04 -1.819916190394519576e-03 1.691289898478464705e-03 5.869796066782174884e-04
2.298940541707812372e+03 6.301112916331227465e-04 -1.337374717287916190e-04 -1.815218379169672609e-03 1.681590053718696976e-03 5.922281400438418478e-04
2.300595375768027679e+03 6.276213014476256236e-04 -1.313598655080927676e-04 -1.810566601401963601e-03 1.671960308698373183e-03 5.974291190163563562e-04
2.302251401018585511e+03 6.251251318383616550e-04 -1.289989011682362121e-04 -1.805863085015734035e-03 1.662323749009082894e-03 6.025444295858117978e-04
2.303908618316932461e+03 6.226050312998174805e-04 -1.266518843237514108e-04 -1.801057965018444933e-03 1.652638920699862814e-03 6.075602229290259781e-04
2.305567028521133125e+03 6.200857299947878541e-04 -1.243179265596276435e-04 -1.796230703526848979e-03 1.642960883019142131e-03 6.125262913379302988e-04
2.307226632489871463e+03 6.175950015557146212e-04 -1.219964726220123158e-04 -1.791469601488249359e-03 1.633351735098609488e-03 6.174956454164495833e-04
2.308887431082447620e+03 6.151274341526360772e-04 -1.196874007918403705e-04 -1.786758073906685295e-03 1.623799318473037644e-03 6.224594437731424852e-04
2.310549425158782014e+03 6.126601787752311698e-04 -1.173908316739253650e-04 -1.782024407211009812e-03 1.614252505066225219e-03 6.273762508297948872e-04
2.312212615579410794e+03 6.101828006648742650e-04 -1.151076177080636215e-04 -1.777235100186919364e-03 1.604690947662090706e-03 6.322219658756819292e-04
2.313877003205496294e+03 6.077045446246103107e-04 -1.128397530800683658e-04 -1.772417248419633044e-03 1.595143032333837686e-03 6.370000874727753132e-04
2.315542588898814756e+03 6.052340102061122811e-04 -1.105883335421149267e-04 -1.767596471278047804e-03 1.585632085009183083e-03 6.417177512265195578e-04
2.317209373521764519e+03 6.027679827078796272e-04 -1.083494589924475539e-04 -1.762764566337074457e-03 1.576134842223519093e-03 6.463882625506615692e-04
2.318877357937364195e+03 6.002999242040677613e-04 -1.061179557500906563e-04 -1.757903822528048606e-03 1.566615570262697675e-03 6.510261496525834813e-04
2.320546543009254492e+03 5.978307991966036851e-04 -1.038945211210582167e-04 -1.753018110560871506e-03 1.557081128799095177e-03 6.556315177357453870e-04
2.322216929601696847e+03 5.953685908746280710e-04 -1.016853459982295380e-04 -1.748131489540241884e-03 1.547578227591844434e-03 6.601909706412945056e-04
2.323888518579573883e+03 5.929168264646820369e-04 -9.949417363644047821e-05 -1.743253990641800092e-03 1.538131623830076445e-03 6.646930733355535048e-04
2.325561310808396229e+03 5.904661305622069820e-04 -9.731748773056465222e-05 -1.738355226431868503e-03 1.528701954919986766e-03 6.691331639122859035e-04
2.327235307154291604e+03 5.880071409843197960e-04 -9.515131335186914868e-05 -1.733404541935864478e-03 1.519246757235715242e-03 6.735088253884844106e-04
2.328910508484013462e+03 5.855504365706032388e-04 -9.299866054541534161e-05 -1.728430941935664650e-03 1.509793891099782664e-03 6.778276335090215954e-04
2.330586915664937806e+03 5.831168992014313648e-04 -9.086614116792531123e-05 -1.723494352139360968e-03 1.500407726402213380e-03 6.821024028151538143e-04
2.332264529565066823e+03 5.807097395291137276e-04 -8.875379351263364830e-05 -1.718606987234894221e-03 1.491099692780261179e-03 6.863411572884427214e-04
2.333943351053027072e+03 5.783057739513388761e-04 -8.665184061608702769e-05 -1.713709756244594616e-03 1.481802068390690409e-03 6.905447316169876625e-04
2.335623380998066750e+03 5.758860482988709334e-04 -8.455243964363627455e-05 -1.708754447149870778e-03 1.472460508203016867e-03 6.947131188990724598e-04
2.337304620270068426e+03 5.734598639649137299e-04 -8.245985777546501470e-05 -1.703766755434349628e-03 1.463108476391639318e-03 6.988451662390436029e-04
2.338987069739532672e+03 5.710436157682218135e-04 -8.038152972736078712e-05 -1.698790524662012556e-03 1.453801254208764507e-03 7.029385474791911706e-04
2.340670730277589882e+03 5.686420225660478341e-04 -7.832190238155871539e-05 -1.693832629972617191e-03 1.444554244176066973e-03 7.069773913156325845e-04
2.342355602755997097e+03 5.662504798997574328e-04 -7.628301966264126746e-05 -1.688870462386308363e-03 1.435350994452859420e-03 7.109351168210483818e-04
2.344041688047137995e+03 5.638648529605218415e-04 -7.426385209647171396e-05 -1.683889473241494865e-03 1.426174593827371929e-03 7.148054587154015985e-04
2.345728987024023809e+03 5.614825893090373077e-04 -7.225685258598696576e-05 -1.678894372574661229e-03 1.417009062793473870e-03 7.186268434874477353e-04
2.347417500560299686e+03 5.591005290449687325e-04 -7.025491532826257535e-05 -1.673887694458286654e-03 1.407838477595688923e-03 7.224347752766890809e-04
2.349107229530232871e+03 5.567101887965603905e-04 -6.825939341989414053e-05 -1.668841279215500014e-03 1.398646481891930573e-03 7.262074322779070272e-04
2.350798174808722706e+03 5.543016812142794207e-04 -6.627500880236862223e-05 -1.663717035463971707e-03 1.389418277484449600e-03 7.299015073743814717e-04
2.352490337271297903e+03 5.518845192119941354e-04 -6.430573032836848883e-05 -1.658540187695997214e-03 1.380184836161604377e-03 7.335143516825830094e-04
2.354183717794117911e+03 5.494891204447061939e-04 -6.235470344142112658e-05 -1.653404204460363382e-03 1.371026429386330327e-03 7.370871926995327481e-04
2.355878317253972000e+03 5.471338307735756868e-04 -6.042310474143925710e-05 -1.648365835013170530e-03 1.361988855443291247e-03 7.406479138025666951e-04
2.357574136528279269e+03 5.447989214667382915e-04 -5.850651061772222977e-05 -1.643365344833511068e-03 1.353010681059091261e-03 7.441793201234270932e-04
2.359271176495096370e+03 5.424593730965106275e-04 -5.659995248813073085e-05 -1.638327077620986864e-03 1.344017213936596605e-03 7.476574112109609944e-04
2.360969438033106144e+03 5.401040229414315417e-04 -5.470254110426896193e-05 -1.633220083431379107e-03 1.334987154200976793e-03 7.510698510134133183e-04
2.362668922021625349e+03 5.377293042176109830e-04 -5.281554394625860192e-05 -1.628037688899161388e-03 1.325927632046404762e-03 7.544106849340596194e-04
2.364369629340603751e+03 5.353490833995793027e-04 -5.094213672868316589e-05 -1.622820117222727697e-03 1.316878936027690095e-03 7.576881178967836581e-04
2.366071560870625035e+03 5.330002227225493329e-04 -4.908799742329282990e-05 -1.617669408803695287e-03 1.307924936816922453e-03 7.609290302110808483e-04
2.367774717492906348e+03 5.307033204415382037e-04 -4.725540035298555960e-05 -1.612642439521941697e-03 1.299107979416278848e-03 7.641516466701397687e-04
2.369479100089296480e+03 5.284159122521397836e-04 -4.543398361083009093e-05 -1.607621458538629209e-03 1.290313071449880047e-03 7.673390670632662018e-04
2.371184709542287692e+03 5.260872706008800888e-04 -4.361231969302880609e-05 -1.602465776461250513e-03 1.281407298517565517e-03 7.704675356342838288e-04
2.372891546734998428e+03 5.237263779230771302e-04 -4.179717083911011768e-05 -1.597199448204712812e-03 1.272435139812933512e-03 7.735227883339984610e-04
2.374599612551186055e+03 5.213775308267235660e-04 -4.000596523654826919e-05 -1.591943957431416227e-03 1.263545537389092676e-03 7.764965026115321469e-04
2.376308907875244131e+03 5.190589119415448243e-04 -3.824327583758348008e-05 -1.586748434494609150e-03 1.254785733198105543e-03 7.793936694075546392e-04
2.378019433592202859e+03 5.167492971910703052e-04 -3.649441184371473044e-05 -1.581552834984567991e-03 1.246050166167860787e-03 7.822388883832131178e-04
2.379731190587729543e+03 5.144307661275940562e-04 -3.474738270110446734e-05 -1.576307678876510878e-03 1.237254145697393301e-03 7.850530149114152761e-04
2.381444179748125407e+03 5.121105340603491953e-04 -3.300668932671658637e-05 -1.571038592625067370e-03 1.228441670209790048e-03 7.878362606356866275e-04
2.383158401960339233e+03 5.098011932060936410e-04 -3.128034847252412348e-05 -1.565786753397151090e-03 1.219683169729433901e-03 7.905837941548738909e-04
2.384873858111948721e+03 5.075073447339373918e-04 -2.957099940329839269e-05 -1.560563644521942165e-03 1.210995790185586535e-03 7.932902744149380276e-04
2.386590549091174580e+03 5.052284378486497337e-04 -2.787787594565508832e-05 -1.555361740086353859e-03 1.202362894203454343e-03 7.959499764412827612e-04
2.388308475786875533e+03 5.029576670125268656e-04 -2.619944306448535642e-05 -1.550157814825869678e-03 1.193758004780942628e-03 7.985536817698566303e-04
2.390027639088551041e+03 5.006789048191747239e-04 -2.453308546690745033e-05 -1.544905389563782988e-03 1.185140588197269862e-03 8.010869063284577121e-04
2.391748039886340393e+03 4.983817806744460926e-04 -2.287712886209151405e-05 -1.539575677338353866e-03 1.176486810829396922e-03 8.035418206415521729e-04
2.393469679071021801e+03 4.960808637993852988e-04 -2.123383508550037539e-05 -1.534214828695411011e-03 1.167841073552302027e-03 8.059376787308433982e-04
2.395192557534021034e+03 4.937947114501499684e-04 -1.960618838557005075e-05 -1.528880664739037942e-03 1.159258517716707645e-03 8.082972816134876594e-04
2.396916676167399146e+03 4.915209777490012937e-04 -1.799486330909708275e-05 -1.523564874674688402e-03 1.150735279000241482e-03 8.106123922057867793e-04
2.398642035863861111e+03 4.892449488137818898e-04 -1.639912323624007735e-05 -1.518220031281953836e-03 1.142232400470919200e-03 8.128565701956760869e-04
2.400368637516754916e+03 4.869633493122972742e-04 -1.481743020351280156e-05 -1.512835480613345697e-03 1.133734870007854561e-03 8.150278430692425250e-04
2.402096482020071107e+03 4.846891721197411559e-04 -1.324715090790795567e-05 -1.507452856005330258e-03 1.125261909433904932e-03 8.171588763138059285e-04
2.403825570268444153e+03 4.824333073476834845e-04 -1.168719666509183337e-05 -1.502106103160022422e-03 1.116832638342445203e-03 8.192724967772476059e-04
2.405555903157149714e+03 4.801953928691641681e-04 -1.014199493173131129e-05 -1.496789850788244215e-03 1.108457158567966458e-03 8.213493893476991273e-04
2.407287481582116015e+03 4.779716827182891236e-04 -8.616286694330688652e-06 -1.491488386562130411e-03 1.100139944570375236e-03 8.233634186703898310e-04
2.409020306439908381e+03 4.757495099708911740e-04 -7.107192307026044199e-06 -1.486168044818686907e-03 1.091852328769308796e-03 8.253072193041589844e-04
2.410754378627739243e+03 4.735120149688708041e-04 -5.608007102743765295e-06 -1.480786959966950761e-03 1.083549468258001875e-03 8.271833082789072826e-04
2.412489699043467681e+03 4.712580481175352993e-04 -4.117652284467998941e-06 -1.475342500343419187e-03 1.075225704568323788e-03 8.289951162999841970e-04
2.414226268585598973e+03 4.690051505406737172e-04 -2.641766851653642180e-06 -1.469878689188136448e-03 1.066922061239839901e-03 8.307470539511017851e-04
2.415964088153285502e+03 4.667657755792727959e-04 -1.184219532037488774e-06 -1.464427543413915128e-03 1.058668820065953534e-03 8.324428657700449260e-04
2.417703158646323118e+03 4.645355434151211393e-04 2.570119572684101313e-07 -1.458980952646128995e-03 1.050459578903349634e-03 8.340843251442797918e-04
2.419443480965164326e+03 4.623085105871177036e-04 1.684485155223452763e-06 -1.453526808822247799e-03 1.042284056565796410e-03 8.356727017491988752e-04
2.421185056010901917e+03 4.600873543029928973e-04 3.097659980278088638e-06 -1.448071731361305278e-03 1.034147578826334754e-03 8.372081123151401370e-04
2.422927884685278968e+03 4.578778623330720626e-04 4.494901810723245379e-06 -1.442628964405825000e-03 1.026060647641198996e-03 8.386903736188067995e-04
2.424671967890688393e+03 4.556768293576954408e-04 5.878268592175570133e-06 -1.437189574879708899e-03 1.018008421100902129e-03 8.401228157552795197e-04
2.426417306530172937e+03 4.534728102477353449e-04 7.253192467275641630e-06 -1.431724317805451114e-03 1.009952897849241945e-03 8.415119561942643661e-04
2.428163901507422452e+03 4.512608758803967886e-04 8.621267123196610117e-06 -1.426220651123076858e-03 1.001881398148045388e-03 8.428578187462502924e-04
2.429911753726784355e+03 4.490497824847530209e-04 9.976135124777846464e-06 -1.420701052799688358e-03 9.938337617592101370e-04 8.441471645295431543e-04
2.431660864093249984e+03 4.468477507991729407e-04 1.131213144083250823e-05 -1.415186568544367753e-03 9.858455896317936448e-04 8.453691674775461575e-04
2.433411233512465060e+03 4.446528832562602024e-04 1.263124794545848966e-05 -1.409672062901554460e-03 9.779034676453011912e-04 8.465316398079479176e-04
2.435162862890726956e+03 4.424612103053632978e-04 1.393733452404618684e-05 -1.404147338377397620e-03 9.699832997198296839e-04 8.476473458001804661e-04
2.436915753134984698e+03 4.402790688775643142e-04 1.522985690146987365e-05 -1.398632388603281195e-03 9.621033239102424464e-04 8.487234327225592944e-04
2.438669905152840784e+03 4.381189985544096596e-04 1.650550650686358342e-05 -1.393165309723751449e-03 9.543078475594681887e-04 8.497629090498110124e-04
2.440425319852548910e+03 4.359714634519958596e-04 1.776445067415170564e-05 -1.387716610275218591e-03 9.465762781119819828e-04 8.507477844329413511e-04
2.442181998143023065e+03 4.337966559332831311e-04 1.901166644851286306e-05 -1.382164137985807638e-03 9.387988371868806036e-04 8.516315150803985181e-04
2.443939940933824801e+03 4.315762873818232838e-04 2.025034308403468337e-05 -1.376452041778713532e-03 9.309207257006745862e-04 8.523974179466646539e-04
2.445699149135172320e+03 4.293618794150803192e-04 2.147738376002371601e-05 -1.370739430613674001e-03 9.230680136960205335e-04 8.531228309933475877e-04
2.447459623657940028e+03 4.272065674471491265e-04 2.268919001667029164e-05 -1.365190446845179198e-03 9.153730036197925413e-04 8.538856302308631303e-04
2.449221365413656258e+03 4.250880252165254889e-04 2.388655270054395363e-05 -1.359737304166168783e-03 9.077863353864134644e-04 8.546510180030722319e-04
2.450984375314507361e+03 4.229549615880455341e-04 2.507189070219394765e-05 -1.354223041029163676e-03 9.001888894086254242e-04 8.553405744073024368e-04
2.452748654273332704e+03 4.207960279850270842e-04 2.624429020295569230e-05 -1.348610739391001203e-03 8.925571507796562160e-04 8.559288622689067158e-04
2.454514203203636498e+03 4.186342195104812204e-04 2.740000635714148617e-05 -1.342966762820767832e-03 8.849497607881879821e-04 8.564362221873370214e-04
2.456281023019572785e+03 4.164850570318138633e-04 2.853862488753161904e-05 -1.337339961647218993e-03 8.774034195050632980e-04 8.568904403740385759e-04
2.458049114635956812e+03 4.143491111913692629e-04 2.966568583962432806e-05 -1.331742861588226454e-03 8.699119981316860402e-04 8.573296580308117964e-04
2.459818478968261388e+03 4.122243471395118947e-04 3.078490332197111342e-05 -1.326175415290106957e-03 8.624645443338586556e-04 8.577731566495678172e-04
2.461589116932619163e+03 4.101046410802726373e-04 3.189106081298874245e-05 -1.320604622396501053e-03 8.550481285838627040e-04 8.581668538171391110e-04
2.463361029445821714e+03 4.079838950452840366e-04 3.297799787553875705e-05 -1.314995702984289713e-03 8.476510805497152736e-04 8.584504024215771495e-04
2.465134217425318184e+03 4.058639639029630489e-04 3.404870585177791585e-05 -1.309361639813997344e-03 8.402758174896914197e-04 8.586508720978630821e-04
2.466908681789225739e+03 4.037501869173702827e-04 3.511034674461147232e-05 -1.303736848811482040e-03 8.329310347222914192e-04 8.588351019673420806e-04
2.468684423456315017e+03 4.016388041708205976e-04 3.616312319358427316e-05 -1.298112154177408824e-03 8.256116180547598982e-04 8.590019685958976857e-04
2.470461443346020133e+03 3.995173140720277745e-04 3.720048299970430165e-05 -1.292436334003782853e-03 8.182992283489394546e-04 8.590845043450613498e-04
2.472239742378436858e+03 3.973858540853761443e-04 3.821901944439180370e-05 -1.286703711244025199e-03 8.110000987572892192e-04 8.590591653620659619e-04
2.474019321474323988e+03 3.952692019625113980e-04 3.922181556733305135e-05 -1.280998223518770972e-03 8.037680726173184690e-04 8.589898599426196071e-04
2.475800181555103336e+03 3.931841926202716566e-04 4.021223559398651301e-05 -1.275378607429825161e-03 7.966366549697171144e-04 8.589275030655505860e-04
2.477582323542855647e+03 3.911061961065375901e-04 4.119192804634105501e-05 -1.269767094561673150e-03 7.895398721077450874e-04 8.588347924292033617e-04
2.479365748360335147e+03 3.890051510796862979e-04 4.216161252912963638e-05 -1.264067407253685214e-03 7.824007853784170760e-04 8.586597616710318079e-04
2.481150456930951350e+03 3.868892477185584635e-04 4.311776229864630578e-05 -1.258303989532799563e-03 7.752513239767677439e-04 8.584060921345486143e-04
2.482936450178781797e+03 3.847846829329144781e-04 4.405509089130324999e-05 -1.252558175399511725e-03 7.681738061044979639e-04 8.581041773833859160e-04
2.484723729028568414e+03 3.826995337299865475e-04 4.497525982897049551e-05 -1.246855366745127812e-03 7.611812319447189539e-04 8.577687044957874084e-04
2.486512294405719331e+03 3.806247389773987841e-04 4.588641375196149885e-05 -1.241168051618934129e-03 7.542213719981643834e-04 8.573993388277513462e-04
2.488302147236308429e+03 3.785526285086078329e-04 4.679144375327956448e-05 -1.235472704900565915e-03 7.472655699785929646e-04 8.569889052150582269e-04
2.490093288447074428e+03 3.764791560582160849e-04 4.768353876971821492e-05 -1.229756447851454307e-03 7.403311766798362312e-04 8.565192009230865756e-04
2.491885718965429533e+03 3.744031941500502439e-04 4.855704475950725385e-05 -1.224015640477042017e-03 7.334377545972226844e-04 8.559793788194248153e-04
2.493679439719446691e+03 3.723323596991381088e-04 4.941366160340960630e-05 -1.218274608777087644e-03 7.265963933456619575e-04 8.553876646460244031e-04
2.495474451637870061e+03 3.702745796435387058e-04 5.025657070838263286e-05 -1.212558756661932411e-03 7.198132036750239235e-04 8.547654036762553521e-04
2.497270755650110914e+03 3.682269706382623460e-04 5.108830644041496372e-05 -1.206859512658338320e-03 7.130724100295457229e-04 8.541124478480184058e-04
2.499068352686250364e+03 3.661822232735635900e-04 5.191089082649131810e-05 -1.201154411363648507e-03 7.063502693630871855e-04 8.534194880962806332e-04
2.500867243677038914e+03 3.641352205259228494e-04 5.272268012440124328e-05 -1.195428133215122642e-03 6.996427229622605810e-04 8.526760348317209692e-04
2.502667429553894635e+03 3.620826917038045926e-04 5.351922777836974740e-05 -1.189671312477654647e-03 6.929610834126721363e-04 8.518709063938084388e-04
2.504468911248913173e+03 3.600269010952619904e-04 5.429909177836529264e-05 -1.183889697983319614e-03 6.863141294890589498e-04 8.510025579491604063e-04
2.506271689694854103e+03 3.579778201971480921e-04 5.506515966686331725e-05 -1.178110053873356088e-03 6.797064960839079755e-04 8.500830221121390097e-04
2.508075765825150484e+03 3.559421234468071265e-04 5.581986084865891295e-05 -1.172351568887750354e-03 6.731413106511667218e-04 8.491239050791265760e-04
2.509881140573907487e+03 3.539165225175410802e-04 5.656361165122596554e-05 -1.166609903023728152e-03 6.666186250030028092e-04 8.481330972188622390e-04
2.511687814875902859e+03 3.518959320318836015e-04 5.729595903368403661e-05 -1.160874423009671235e-03 6.601369020258710668e-04 8.471123787850187757e-04
2.513495789666584642e+03 3.498741993794522568e-04 5.801376166817393437e-05 -1.155121966325731294e-03 6.536892241627912433e-04 8.460365627403296923e-04
2.515305065882081635e+03 3.478461929418655177e-04 5.871383633400661792e-05 -1.149330652382557537e-03 6.472681787940762210e-04 8.448780807730581341e-04
2.517115644459188843e+03 3.458197206670245139e-04 5.940047313852791632e-05 -1.143527628713845177e-03 6.408773584677602327e-04 8.436654848751100680e-04
2.518927526335377934e+03 3.438089873352272196e-04 6.008171798445770468e-05 -1.137764467414414558e-03 6.345258409608947126e-04 8.424555720155535053e-04
2.520740712448796330e+03 3.418103402974801449e-04 6.075663866289656085e-05 -1.132029151320293209e-03 6.282084877995751469e-04 8.412386112734624149e-04
2.522555203738265845e+03 3.398029429506233966e-04 6.141562180879169268e-05 -1.126248441534228499e-03 6.219066076725206791e-04 8.399407040979270551e-04
2.524371001143284502e+03 3.377825628433840004e-04 6.205473653994586763e-05 -1.120407237984455623e-03 6.156244700554846074e-04 8.385422321279669767e-04
2.526188105604023804e+03 3.357739017958839920e-04 6.268014876604879914e-05 -1.114591825232602151e-03 6.094056453335660282e-04 8.371187184471779201e-04
2.528006518061339193e+03 3.337927862513766870e-04 6.329693317010381005e-05 -1.108857175843263329e-03 6.032729921387262840e-04 8.357197298834158176e-04
2.529826239456757321e+03 3.318207864882111776e-04 6.390412079262113465e-05 -1.103137602433638910e-03 5.971773336558792436e-04 8.342917026360839984e-04
2.531647270732483776e+03 3.298383282884824940e-04 6.449973228406087025e-05 -1.097363604539505766e-03 5.910706527193292873e-04 8.327769115629728072e-04
2.533469612831402173e+03 3.278532665170416378e-04 6.508230726299083261e-05 -1.091563460492875207e-03 5.849816686867103212e-04 8.311963839816671838e-04
2.535293266697075978e+03 3.258810508848241651e-04 6.565075677663599629e-05 -1.085792600539381382e-03 5.789595896414435113e-04 8.295934046848819562e-04
2.537118233273746682e+03 3.239218079426725810e-04 6.620598430322149712e-05 -1.080052612033911581e-03 5.730031495894414087e-04 8.279717905251285847e-04
2.538944513506333806e+03 3.219669967181106344e-04 6.674998495248856865e-05 -1.074314591915563914e-03 5.670825840385422490e-04 8.263129646013782099e-04
2.540772108340444447e+03 3.200116004264623296e-04 6.728355280729939340e-05 -1.068561294211619467e-03 5.611808096330242425e-04 8.246059841018347006e-04
2.542601018722358276e+03 3.180540644611305669e-04 6.780630602789023830e-05 -1.062786953390165018e-03 5.552932586529302347e-04 8.228474266073671937e-04
2.544431245599039357e+03 3.160920118882506601e-04 6.831704986188421040e-05 -1.056983548722353200e-03 5.494179365692347791e-04 8.210307699574885456e-04
2.546262789918132967e+03 3.141215666133404449e-04 6.881338822860763441e-05 -1.051138830916139785e-03 5.435561283493077966e-04 8.191441756755728871e-04
2.548095652627966501e+03 3.121456166231619824e-04 6.929452845938824639e-05 -1.045263332420181277e-03 5.377206323363775903e-04 8.171937636236462164e-04
2.549929834677550389e+03 3.101851467515756122e-04 6.976416242983233889e-05 -1.039428347802378921e-03 5.319537078945141056e-04 8.152340075450426830e-04
2.551765337016574904e+03 3.082574215536174663e-04 7.022567715202828343e-05 -1.033691821578205852e-03 5.262875109889645318e-04 8.133086551217718263e-04
2.553602160595422447e+03 3.063498061594318840e-04 7.067782357847509917e-05 -1.028007447883534133e-03 5.206873340390452687e-04 8.113780332018451051e-04
2.555440306365151173e+03 3.044427553486084596e-04 7.111838743510819853e-05 -1.022305808770685668e-03 5.151041035845452991e-04 8.093858693600482820e-04
2.557279775277506815e+03 3.025283272416810060e-04 7.154778342604941363e-05 -1.016565614478507230e-03 5.095231881418021665e-04 8.073292016326458773e-04
2.559120568284919955e+03 3.006045155781943926e-04 7.196746438208204762e-05 -1.010789045450971113e-03 5.039470310635766562e-04 8.052288934839484580e-04
2.560962686340506934e+03 2.986763155797560643e-04 7.237602425138457793e-05 -1.004990664394945403e-03 4.983909792385529062e-04 8.030880469549642013e-04
2.562806130398070309e+03 2.967538153207008420e-04 7.276998857877394356e-05 -9.991939742234933267e-04 4.928796400125970596e-04 8.008966583015178411e-04
2.564650901412095664e+03 2.948421904002226815e-04 7.314871956190116423e-05 -9.934134776813053833e-04 4.874254465505270138e-04 7.986566747460557055e-04
2.566497000337764803e+03 2.929406580796193866e-04 7.351498758268528192e-05 -9.876527319734765102e-04 4.820261175718151131e-04 7.963844659490946533e-04
2.568344428130938923e+03 2.910470828083289944e-04 7.387161894193924362e-05 -9.819087067227225303e-04 4.766713963337485525e-04 7.940902050423162507e-04
2.570193185748168617e+03 2.891574653841229585e-04 7.422117924644534327e-05 -9.761673735819634398e-04 4.713378716220594715e-04 7.917710876164665238e-04
2.572043274146694785e+03 2.872692200775860821e-04 7.456428348171761900e-05 -9.704193161409266225e-04 4.660137429324955646e-04 7.894231439926548567e-04
2.573894694284446359e+03 2.853845048067256266e-04 7.489589850448589482e-05 -9.646721549784372787e-04 4.607254924965598552e-04 7.870430961537951782e-04
2.575747447120041670e+03 2.835053926962443683e-04 7.521146959771940238e-05 -9.589334116869035638e-04 4.554980114210479538e-04 7.846281855539825488e-04
2.577601533612787534e+03 2.816294342633417409e-04 7.551362124937282085e-05 -9.531953418238382205e-04 4.503153814342899836e-04 7.821775222650079358e-04
2.579456954722688351e+03 2.797537466687814809e-04 7.580648831348903562e-05 -9.474482747230791781e-04 4.451538813215982727e-04 7.796905428127348485e-04
2.581313711410431551e+03 2.778825070881478054e-04 7.608938632632296524e-05 -9.417027714107573111e-04 4.400232626804469454e-04 7.771649115572509077e-04
2.583171804637398964e+03 2.760224575244945894e-04 7.635971372883324231e-05 -9.359769995749692758e-04 4.349463720484392768e-04 7.745982623270499879e-04
2.585031235365664998e+03 2.741705224548344534e-04 7.661935698210642495e-05 -9.302644115340704756e-04 4.299119520993953609e-04 7.719988619079471174e-04
2.586892004557995278e+03 2.723171045400691486e-04 7.687318420932302799e-05 -9.245420830023914037e-04 4.248861400625106050e-04 7.693821365155137241e-04
2.588754113177849376e+03 2.704645236731620080e-04 7.712054540154404366e-05 -9.188182767652697302e-04 4.198781724796011791e-04 7.667533316165629949e-04
2.590617562189378077e+03 2.686276034036929120e-04 7.735494961690455229e-05 -9.131338627615354997e-04 4.149425761833685534e-04 7.641065790735120881e-04
2.592482352557433387e+03 2.668063936853965856e-04 7.757356065371613153e-05 -9.074850004520747682e-04 4.100860909599040953e-04 7.614244290289256872e-04
2.594348485247554436e+03 2.649769945105974011e-04 7.777968537631253603e-05 -9.017957752410792798e-04 4.052375933507258894e-04 7.586722941831898015e-04
2.596215961225977026e+03 2.631288569017910662e-04 7.797652402562993651e-05 -8.960346947950783300e-04 4.003611613055232574e-04 7.558444644434012547e-04
2.598084781459633632e+03 2.612872390555121688e-04 7.816579163440633734e-05 -8.902878722338152537e-04 3.955182474680407731e-04 7.530056930401049639e-04
2.599954946916152039e+03 2.594725217158877885e-04 7.834812852419374533e-05 -8.846235446863599979e-04 3.907599310837970479e-04 7.502026793368320656e-04
2.601826458563854430e+03 2.576703088160532326e-04 7.852115047566848144e-05 -8.789892341478926403e-04 3.860528294462153343e-04 7.473841087508105744e-04
2.603699317371767847e+03 2.558630811095083239e-04 7.868243141644502467e-05 -8.733228350870745216e-04 3.813564882719083240e-04 7.444943832727134300e-04
2.605573524309608274e+03 2.540570373913004750e-04 7.883282545644171855e-05 -8.676510000481406273e-04 3.766907784735253344e-04 7.415686940004237102e-04
2.607449080347793370e+03 2.522638019160270925e-04 7.897400588462073236e-05 -8.620201168595461455e-04 3.720884440116689227e-04 7.386612494930837932e-04
