# s  W0^2        W2^2        W4^2        W6^2        W8^2
2.691256369156561163e+02 3.707234944460857107e-01 -1.463956655005058116e-02 2.548202072207424868e-02 5.959912743878417567e-03 9.127297249311067812e-03
2.693193601818154548e+02 3.705207455390923665e-01 -1.468896718367636994e-02 2.547758702502513767e-02 5.960540807353982562e-03 9.128249695529529542e-03
2.695132228947561543e+02 3.703178692016533269e-01 -1.473829141297081438e-02 2.547318048243141925e-02 5.961107027193756139e-03 9.129116111760206612e-03
2.697072251548554505e+02 3.701148584763107596e-01 -1.478753383814163450e-02 2.546879708354356578e-02 5.961624131925333941e-03 9.129891440201615832e-03
2.699013670625628265e+02 3.699117064056056670e-01 -1.483668905939672551e-02 2.546443281761203922e-02 5.962104850076309880e-03 9.130570623052274015e-03
2.700956487183998433e+02 3.697084061406206712e-01 -1.488575174411870677e-02 2.546008354843097218e-02 5.962561985741697372e-03 9.131148630656848314e-03
2.702900702229611056e+02 3.695049538551890000e-01 -1.493471843043718550e-02 2.545574164596806771e-02 5.963010447489474654e-03 9.131621217200656254e-03
2.704846316769129544e+02 3.693013490708815239e-01 -1.498358772835962048e-02 2.545139561073041928e-02 5.963467474620201721e-03 9.131985004983239965e-03
2.706793331809943766e+02 3.690975914830204041e-01 -1.503235835542599333e-02 2.544703374239634316e-02 5.963950427401766737e-03 9.132236661360138702e-03
2.708741748360169481e+02 3.688936807869272472e-01 -1.508102902917634117e-02 2.544264434064412786e-02 5.964476666102051794e-03 9.132372853686886519e-03
2.710691567428647772e+02 3.686896166779246031e-01 -1.512959846715050682e-02 2.543821570515206881e-02 5.965063550988939853e-03 9.132390249319010528e-03
2.712642790024945612e+02 3.684853988513341894e-01 -1.517806538688853436e-02 2.543373613559848229e-02 5.965728442330312138e-03 9.132285515612053456e-03
2.714595417159354156e+02 3.682810270024782229e-01 -1.522642850593032733e-02 2.542919393166165679e-02 5.966488700394055079e-03 9.132055319921540681e-03
2.716549449842899548e+02 3.680765008266779770e-01 -1.527468654181604601e-02 2.542457739301987735e-02 5.967361685448053371e-03 9.131696329603007992e-03
2.718504889087329275e+02 3.678718200192561683e-01 -1.532283821208548467e-02 2.541987481935145676e-02 5.968364757760185636e-03 9.131205212011994643e-03
2.720461735905118985e+02 3.676669842755344031e-01 -1.537088223427867176e-02 2.541507451033468701e-02 5.969515277598340039e-03 9.130578634504027749e-03
2.722419991309475904e+02 3.674619932908346764e-01 -1.541881732593564265e-02 2.541016476564786700e-02 5.970830605230399539e-03 9.129813264434641362e-03
2.724379656314334852e+02 3.672568467604790943e-01 -1.546664220459625060e-02 2.540513388496929564e-02 5.972328100924242759e-03 9.128905769159371270e-03
2.726340731934360520e+02 3.670515443797897626e-01 -1.551435558780053271e-02 2.539997016797727880e-02 5.974025124947758732e-03 9.127852816033753258e-03
2.728303219184946897e+02 3.668460858440886208e-01 -1.556195619308839775e-02 2.539466191435010844e-02 5.975939037568825211e-03 9.126651072413316176e-03
2.730267119082224667e+02 3.666404708486970532e-01 -1.560944273800000080e-02 2.538919742376607655e-02 5.978087199055335567e-03 9.125297205653595811e-03
2.732232432643049833e+02 3.664346990889376654e-01 -1.565681394007513438e-02 2.538356499590348203e-02 5.980486969675162350e-03 9.123787883110122746e-03
2.734199160885011679e+02 3.662287702601323414e-01 -1.570406851685383562e-02 2.537775293044063074e-02 5.983155709696194591e-03 9.122119772138436236e-03
2.736167304826433337e+02 3.660226840576029095e-01 -1.575120518587606877e-02 2.537174952705580772e-02 5.986110779386312648e-03 9.120289540094065131e-03
2.738136865486369516e+02 3.658164401766711427e-01 -1.579822266468187617e-02 2.536554308542732228e-02 5.989369539013408156e-03 9.118293854332543483e-03
2.740107843884609338e+02 3.656100383126750786e-01 -1.584511967086778966e-02 2.535912190531324287e-02 5.992949348690796742e-03 9.116129382256702579e-03
2.742080241041672934e+02 3.654034792453393909e-01 -1.589189891288557768e-02 2.535247990304515670e-02 5.996856685118029211e-03 9.113796121358866062e-03
2.744054057978823948e+02 3.651967677809465074e-01 -1.593857791806942842e-02 2.534563185047031611e-02 6.001057612596376149e-03 9.111306434452218564e-03
2.746029295718051344e+02 3.649899096601720849e-01 -1.598517765258103407e-02 2.533859735910796648e-02 6.005508817440347730e-03 9.108675553811316356e-03
2.748005955282084187e+02 3.647829106236906149e-01 -1.603171908258231235e-02 2.533139604047730115e-02 6.010166985964468869e-03 9.105918711710693156e-03
2.749984037694386529e+02 3.645757764121769218e-01 -1.607822317423513239e-02 2.532404750609751343e-02 6.014988804483257546e-03 9.103051140424891358e-03
2.751963543979159681e+02 3.643685127663059409e-01 -1.612471089370142233e-02 2.531657136748782441e-02 6.019930959311248220e-03 9.100088072228456823e-03
2.753944475161342780e+02 3.641611254267524966e-01 -1.617120320714291945e-02 2.530898723616742743e-02 6.024950136762942388e-03 9.097044739395931945e-03
2.755926832266608812e+02 3.639536201341918575e-01 -1.621772108072149984e-02 2.530131472365555051e-02 6.030003023152866702e-03 9.093936374201860851e-03
2.757910616321377688e+02 3.637460026292979598e-01 -1.626428548059914020e-02 2.529357344147136963e-02 6.035046304795552152e-03 9.090778208920782463e-03
2.759895828352800322e+02 3.635382786527461274e-01 -1.631091737293770619e-02 2.528578300113410587e-02 6.040036668005521921e-03 9.087585475827239176e-03
2.761882469388769437e+02 3.633304539452112958e-01 -1.635763772389894552e-02 2.527796301416296992e-02 6.044930799097281843e-03 9.084373407195776851e-03
2.763870540457918423e+02 3.631225342473683448e-01 -1.640446749964478632e-02 2.527013309207716205e-02 6.049685384385362040e-03 9.081157235300939615e-03
2.765860042589619070e+02 3.629145252998915439e-01 -1.645142766633714629e-02 2.526231284639587904e-02 6.054257110184287430e-03 9.077952192417261187e-03
2.767850976813983834e+02 3.627064328434568274e-01 -1.649853919013772111e-02 2.525452188863835587e-02 6.058602662808564715e-03 9.074773510819297839e-03
2.769843344161873233e+02 3.624982626187380763e-01 -1.654582303720854297e-02 2.524677983032376505e-02 6.062678728572730089e-03 9.071636422781581555e-03
2.771837145664882200e+02 3.622900203664103924e-01 -1.659330017371142899e-02 2.523910628297133113e-02 6.066441993791300662e-03 9.068556160578661665e-03
2.773832382355351456e+02 3.620817118271484891e-01 -1.664099156580829686e-02 2.523152085810024745e-02 6.069849144778800484e-03 9.065547956485070155e-03
2.775829055266363525e+02 3.618733427416275794e-01 -1.668891817966089083e-02 2.522404316722973161e-02 6.072856867849742331e-03 9.062627042775363295e-03
2.777827165431746153e+02 3.616649188505223766e-01 -1.673710098143114597e-02 2.521669282187899083e-02 6.075421849318652853e-03 9.059808651724078274e-03
2.779826713886069456e+02 3.614564458945077052e-01 -1.678556093728091753e-02 2.520948943356722538e-02 6.077500775500052632e-03 9.057108015605755749e-03
2.781827701664647634e+02 3.612479280702955986e-01 -1.683431357736238365e-02 2.520244847575183259e-02 6.079060662846613380e-03 9.054537781987172587e-03
2.783830129803546356e+02 3.610393608174043978e-01 -1.688334359935087653e-02 2.519556195123763553e-02 6.080127119271101950e-03 9.052095938243744436e-03
2.785833999339570255e+02 3.608307364916337745e-01 -1.693262484371385601e-02 2.518881359798084973e-02 6.080746384816041600e-03 9.049775309377915133e-03
2.787839311310272592e+02 3.606220474453430969e-01 -1.698213113880715774e-02 2.518218714471785052e-02 6.080964722539977836e-03 9.047568714633269851e-03
2.789846066753952414e+02 3.604132860308927322e-01 -1.703183631298643350e-02 2.517566632018506528e-02 6.080828395501465707e-03 9.045468973253405903e-03
2.791854266709658532e+02 3.602044446006420486e-01 -1.708171419460751544e-02 2.516923485311888323e-02 6.080383666759054187e-03 9.043468904481911930e-03
2.793863912217185543e+02 3.599955155069507473e-01 -1.713173861202617679e-02 2.516287647225570745e-02 6.079676799371291386e-03 9.041561327562374836e-03
2.795875004317074399e+02 3.597864911021785295e-01 -1.718188339359818725e-02 2.515657490633194104e-02 6.078754056396730616e-03 9.039739061738390202e-03
2.797887544050623774e+02 3.595773637386852073e-01 -1.723212236767932698e-02 2.515031388408398710e-02 6.077661700893919987e-03 9.037994926253548403e-03
2.799901532459873010e+02 3.593681257688303710e-01 -1.728242936262535875e-02 2.514407713424824525e-02 6.076445995921412810e-03 9.036321740351438078e-03
2.801916970587615197e+02 3.591587695449736106e-01 -1.733277820679206618e-02 2.513784838556110818e-02 6.075153204537754592e-03 9.034712323275647869e-03
2.803933859477392616e+02 3.589492874194746830e-01 -1.738314272853527798e-02 2.513161136675898591e-02 6.073829589801499514e-03 9.033159494269773354e-03
2.805952200173500160e+02 3.587396717446936778e-01 -1.743349675621065284e-02 2.512534980657828848e-02 6.072521414771200887e-03 9.031656072577404909e-03
2.807971993720983619e+02 3.585299148729900187e-01 -1.748381411817401601e-02 2.511904743375540858e-02 6.071274942505405087e-03 9.030194877442131174e-03
2.809993241165637983e+02 3.583200091567236845e-01 -1.753406864278107824e-02 2.511268797702674929e-02 6.070136436062664557e-03 9.028768728107545993e-03
2.812015943554020510e+02 3.581099469482534881e-01 -1.758423415838779660e-02 2.510625516512869984e-02 6.069152158501523071e-03 9.027370443817231069e-03
2.814040101933432538e+02 3.578997205999400189e-01 -1.763428449334976389e-02 2.509973272679768067e-02 6.068368372880540013e-03 9.025992843814788918e-03
2.816065717351931994e+02 3.576893224641428670e-01 -1.768419347602281921e-02 2.509310439077008792e-02 6.067831342258262622e-03 9.024628747343806448e-03
2.818092790858332251e+02 3.574787448932212341e-01 -1.773393493476278435e-02 2.508635388578230735e-02 6.067587329693239009e-03 9.023270973647867094e-03
2.820121323502199857e+02 3.572679802396265814e-01 -1.778348269816010588e-02 2.507946494066006296e-02 6.067682597763630718e-03 9.021912341919787609e-03
2.822151316333859086e+02 3.570570238233720106e-01 -1.783281825711324764e-02 2.507242419841845815e-02 6.068147730999405402e-03 9.020544013847071191e-03
2.824182770404385110e+02 3.568458817396416571e-01 -1.788195092422745561e-02 2.506522888344383734e-02 6.068956387209607610e-03 9.019151132744294280e-03
2.826215686765620489e+02 3.566345625284756404e-01 -1.793089632477842463e-02 2.505787862100711250e-02 6.070069307683935607e-03 9.017717476373450849e-03
2.828250066470154138e+02 3.564230747299154123e-01 -1.797967008404148179e-02 2.505037303637921639e-02 6.071447233712078118e-03 9.016226822496533136e-03
2.830285910571337809e+02 3.562114268840015363e-01 -1.802828782729219703e-02 2.504271175483106099e-02 6.073050906583734275e-03 9.014662948875535112e-03
2.832323220123279270e+02 3.559996275307744096e-01 -1.807676517980614725e-02 2.503489440163356172e-02 6.074841067588597140e-03 9.013009633272450749e-03
2.834361996180846290e+02 3.557876852102753729e-01 -1.812511776685871503e-02 2.502692060205764790e-02 6.076778458016356306e-03 9.011250653449274020e-03
2.836402239799666631e+02 3.555756084625449898e-01 -1.817336121372548768e-02 2.501878998137424537e-02 6.078823819156711772e-03 9.009369787168000632e-03
2.838443952036122937e+02 3.553634058276243790e-01 -1.822151114568190330e-02 2.501050216485426955e-02 6.080937892299352263e-03 9.007350812190624556e-03
2.840487133947369216e+02 3.551510858455533270e-01 -1.826958318800365327e-02 2.500205677776862201e-02 6.083081418733980381e-03 9.005177506279134561e-03
2.842531786591309810e+02 3.549386570563734522e-01 -1.831759296596608549e-02 2.499345344538824593e-02 6.085215139750283983e-03 9.002833647195528088e-03
2.844577911026615311e+02 3.547261280001253181e-01 -1.836555610484474910e-02 2.498469179298404633e-02 6.087299796637958733e-03 9.000303012701799110e-03
2.846625508312716306e+02 3.545135072168497103e-01 -1.841348822991516546e-02 2.497577144582695252e-02 6.089296130686697693e-03 8.997569380559938129e-03
2.848674579509807927e+02 3.543008032465870261e-01 -1.846140496645291840e-02 2.496669202918786953e-02 6.091164883186199128e-03 8.994616528531939117e-03
2.850725125678847576e+02 3.540880246293785505e-01 -1.850932193973337664e-02 2.495745316833773014e-02 6.092866795426152629e-03 8.991428234379799517e-03
2.852777147881553219e+02 3.538751799052651803e-01 -1.855725477503206849e-02 2.494805448854746713e-02 6.094362608696251259e-03 8.987988275865516768e-03
2.854830647180415895e+02 3.536622776142872016e-01 -1.860521909762461942e-02 2.493849561508798551e-02 6.095613064286196751e-03 8.984280430751077906e-03
2.856885624638683794e+02 3.534493262964852889e-01 -1.865323053278654386e-02 2.492877617323019032e-02 6.096578903485678699e-03 8.980288476798468228e-03
2.858942081320371358e+02 3.532363344919006720e-01 -1.870130470579323134e-02 2.491889578824502127e-02 6.097220867584390164e-03 8.975996191769699054e-03
2.861000018290260414e+02 3.530233104838827463e-01 -1.874945697264432040e-02 2.490885429595877942e-02 6.097500643140174419e-03 8.971387973149681436e-03
2.863059436613899607e+02 3.528102553562836308e-01 -1.879769513687570143e-02 2.489865743770849557e-02 6.097406428933736279e-03 8.966465599980570286e-03
2.865120337357599851e+02 3.525971621903969955e-01 -1.884601860712516522e-02 2.488831751906792067e-02 6.096955893255261681e-03 8.961250171674917803e-03
2.867182721588450818e+02 3.523840236496482148e-01 -1.889442635367726345e-02 2.487784718837335318e-02 6.096168243194636203e-03 8.955763796490696579e-03
2.869246590374298762e+02 3.521708323974629407e-01 -1.894291734681629105e-02 2.486725909396107076e-02 6.095062685841741087e-03 8.950028582685882680e-03
2.871311944783763579e+02 3.519575810972669361e-01 -1.899149055682665746e-02 2.485656588416737534e-02 6.093658428286461044e-03 8.944066638518453904e-03
2.873378785886234255e+02 3.517442624124865747e-01 -1.904014495399260556e-02 2.484578020732860007e-02 6.091974677618685989e-03 8.937900072246400193e-03
2.875447114751868298e+02 3.515308690065474528e-01 -1.908887950859856908e-02 2.483491471178103996e-02 6.090030640928299766e-03 8.931550992127702815e-03
2.877516932451594585e+02 3.513173935428752226e-01 -1.913769319092888804e-02 2.482398204586097959e-02 6.087845525305186217e-03 8.925041506420334364e-03
2.879588240057109942e+02 3.511038286848958689e-01 -1.918658497126791984e-02 2.481299485790473824e-02 6.085438537839229188e-03 8.918393723382274374e-03
2.881661038640890524e+02 3.508901670960351549e-01 -1.923555381990003574e-02 2.480196579624861439e-02 6.082828885620315991e-03 8.911629751271505848e-03
2.883735329276177026e+02 3.506764014397189544e-01 -1.928459870710957924e-02 2.479090750922890649e-02 6.080035775738329602e-03 8.904771698346008318e-03
2.885811113036984352e+02 3.504625243793728084e-01 -1.933371860318098753e-02 2.477983264518191300e-02 6.077078415283154733e-03 8.897841672863754381e-03
2.887888390998101045e+02 3.502485285784230906e-01 -1.938291247839847922e-02 2.476875385244396016e-02 6.073976011344681299e-03 8.890861783082739181e-03
2.889967164235089854e+02 3.500344067002953419e-01 -1.943217930304648455e-02 2.475768377935133602e-02 6.070747771012789673e-03 8.883854137260933578e-03
2.892047433824286600e+02 3.498201514084154362e-01 -1.948151804740936438e-02 2.474663507424034598e-02 6.067412901377367170e-03 8.876840843656320576e-03
2.894129200842799605e+02 3.496057553662090811e-01 -1.953092768177147262e-02 2.473562038544729197e-02 6.063990609528298499e-03 8.869844010526877973e-03
2.896212466368521632e+02 3.493912112371022616e-01 -1.958040717641715972e-02 2.472465236130847246e-02 6.060500102555468373e-03 8.862885746130583567e-03
2.898297231480112259e+02 3.491765116845206851e-01 -1.962995550163079347e-02 2.471374365016019634e-02 6.056960587548760634e-03 8.855988158725420362e-03
2.900383497257009822e+02 3.489616493779269524e-01 -1.967957162600501506e-02 2.470290688649887101e-02 6.053391259779866002e-03 8.849173344929879906e-03
2.902471264779430271e+02 3.487466193156079086e-01 -1.972925386549515339e-02 2.469214936582736844e-02 6.049806755433974510e-03 8.842458911217300488e-03
2.904560535128367178e+02 3.485314223370921116e-01 -1.977899889908812589e-02 2.468146499218668022e-02 6.046210275426198988e-03 8.835851201712152658e-03
2.906651309385592299e+02 3.483160601830476710e-01 -1.982880315323268597e-02 2.467084560369287374e-02 6.042603256531973305e-03 8.829354823076089251e-03
2.908743588633652735e+02 3.481005345941424189e-01 -1.987866305437750725e-02 2.466028303846204417e-02 6.038987135526730464e-03 8.822974381970780447e-03
2.910837373955884004e+02 3.478848473110435213e-01 -1.992857502897153743e-02 2.464976913461021726e-02 6.035363349185886121e-03 8.816714485057853060e-03
2.912932666436392424e+02 3.476690000744197540e-01 -1.997853550346334259e-02 2.463929573025352635e-02 6.031733334284890627e-03 8.810579738998992883e-03
2.915029467160067611e+02 3.474529946249386159e-01 -2.002854090430173511e-02 2.462885466350802494e-02 6.028098527599166576e-03 8.804574750455845811e-03
2.917127777212580213e+02 3.472368327032675506e-01 -2.007858765793551006e-02 2.461843777248976656e-02 6.024460365904139164e-03 8.798704126090054270e-03
2.919227597680381905e+02 3.470205160500751118e-01 -2.012867219081330636e-02 2.460803689531486371e-02 6.020820285975248334e-03 8.792972472563298850e-03
2.921328929650707664e+02 3.468040464060288541e-01 -2.017879092938394681e-02 2.459764387009937686e-02 6.017179724587923620e-03 8.787384396537223710e-03
2.923431774211570655e+02 3.465874255117968872e-01 -2.022894030009610156e-02 2.458725053495940116e-02 6.013540118517598024e-03 8.781944504673497298e-03
2.925536132451777007e+02 3.463706551080463214e-01 -2.027911672939872179e-02 2.457684872801096584e-02 6.009902904539690671e-03 8.776657403633751631e-03
2.927642005460907626e+02 3.461537369354455995e-01 -2.032931664374035621e-02 2.456643028737018689e-02 6.006269519429643239e-03 8.771527700079660358e-03
2.929749394329330130e+02 3.459366727346625536e-01 -2.037953646956983458e-02 2.455598705115312821e-02 6.002641399962883526e-03 8.766560000672879785e-03
2.931858300148197145e+02 3.457194642463646272e-01 -2.042977263333595195e-02 2.454551085747584682e-02 5.999019982914837595e-03 8.761758912075054070e-03
2.933968724009448010e+02 3.455021132112201521e-01 -2.048002156148734029e-02 2.453499354445445174e-02 5.995406705060945390e-03 8.757129040947855131e-03
2.936080667005805935e+02 3.452846213698970157e-01 -2.053027968047282242e-02 2.452442695020500343e-02 5.991803003176634709e-03 8.752674993952932331e-03
2.938194130230779706e+02 3.450669904630629392e-01 -2.058054341674107196e-02 2.451380291284359358e-02 5.988210314037338555e-03 8.748401377751948912e-03
2.940309114778672779e+02 3.448492222311759781e-01 -2.063080919643519098e-02 2.450311327240537601e-02 5.984630074535887342e-03 8.744312787699140901e-03
2.942425621744567934e+02 3.446313182528080721e-01 -2.068107320923222997e-02 2.449235135269819952e-02 5.981063812340889005e-03 8.740405076774570778e-03
2.944543652224339212e+02 3.444132796554247311e-01 -2.073133098588547663e-02 2.448151461214048696e-02 5.977513308072377775e-03 8.736649736871892474e-03
2.946663207314649640e+02 3.441951074885348238e-01 -2.078157794327921068e-02 2.447060122365450965e-02 5.973980386063033367e-03 8.733014050034883236e-03
2.948784288112951799e+02 3.439768028016478296e-01 -2.083180949829776044e-02 2.445960936016254236e-02 5.970466870645533761e-03 8.729465298307308163e-03
2.950906895717486691e+02 3.437583666442734498e-01 -2.088202106782528766e-02 2.444853719458689109e-02 5.966974586152569947e-03 8.725970763732958380e-03
2.953031031227285439e+02 3.435398000659211082e-01 -2.093220806874606169e-02 2.443738289984981674e-02 5.963505356916820772e-03 8.722497728355605925e-03
2.955156695742177249e+02 3.433211041160993959e-01 -2.098236591794454611e-02 2.442614464887357326e-02 5.960061007270956411e-03 8.719013474219017637e-03
2.957283890362774059e+02 3.431022798443184030e-01 -2.103249003230483680e-02 2.441482061458048400e-02 5.956643361547673057e-03 8.715485283366981167e-03
2.959412616190485323e+02 3.428833283000873311e-01 -2.108257582871126204e-02 2.440340896989280639e-02 5.953254244079645222e-03 8.711880437843272026e-03
2.961542874327510049e+02 3.426642505329155486e-01 -2.113261872404810851e-02 2.439190788773281521e-02 5.949895479199557823e-03 8.708166219691662255e-03
2.963674665876843051e+02 3.424450475923122017e-01 -2.118261413519970798e-02 2.438031554102278869e-02 5.946568891240086238e-03 8.704309910955927362e-03
2.965807991942268700e+02 3.422257205277873249e-01 -2.123255747905015284e-02 2.436863010268503979e-02 5.943276304533923193e-03 8.700278793679855002e-03
2.967942853628376270e+02 3.420062703888496758e-01 -2.128244417248389975e-02 2.435684974564180164e-02 5.940019543413742331e-03 8.696040149907210276e-03
2.970079252040540041e+02 3.417866982250084007e-01 -2.133226963238523538e-02 2.434497264281535595e-02 5.936800432212220764e-03 8.691561261681766959e-03
2.972217188284932945e+02 3.415670050857734785e-01 -2.138202927563830069e-02 2.433299696712801219e-02 5.933620795262050350e-03 8.686809411047310969e-03
2.974356663468524857e+02 3.413471920206542221e-01 -2.143171851912744133e-02 2.432092089150203820e-02 5.930482456895909936e-03 8.681751880047621286e-03
2.976497678699082599e+02 3.411272600791597220e-01 -2.148133277973693356e-02 2.430874258885970182e-02 5.927387241446478369e-03 8.676355950726463012e-03
2.978640235085169365e+02 3.409072103107992358e-01 -2.153086747435110915e-02 2.429646023212327782e-02 5.924336973246435364e-03 8.670588905127615126e-03
2.980784333736143594e+02 3.406870437870174184e-01 -2.158031810588956906e-02 2.428407212484806621e-02 5.921333458018172846e-03 8.664418717623941293e-03
2.982929975762172035e+02 3.404667628111455735e-01 -2.162968500920867468e-02 2.427158390721494488e-02 5.918377456290166080e-03 8.657852245256799847e-03
2.985077162274211560e+02 3.402463715490493534e-01 -2.167897582473329518e-02 2.425901231189834389e-02 5.915468148326732956e-03 8.650955133095121832e-03
2.987225894384019966e+02 3.400258743214541468e-01 -2.172819880030797332e-02 2.424637499385504796e-02 5.912604583001566418e-03 8.643797914122236178e-03
2.989376173204157681e+02 3.398052754490857308e-01 -2.177736218377702981e-02 2.423368960804184527e-02 5.909785809188355075e-03 8.636451121321477020e-03
2.991527999847984916e+02 3.395845792526693274e-01 -2.182647422298500048e-02 2.422097380941550318e-02 5.907010875760791875e-03 8.628985287676162880e-03
2.993681375429662239e+02 3.393637900529305473e-01 -2.187554316577634828e-02 2.420824525293279253e-02 5.904278831592564558e-03 8.621470946169622687e-03
2.995836301064151712e+02 3.391429121705946126e-01 -2.192457725999552576e-02 2.419552159355048762e-02 5.901588725557362601e-03 8.613978629785176699e-03
2.997992777867224845e+02 3.389219499263870783e-01 -2.197358475348699589e-02 2.418282048622536623e-02 5.898939606528877215e-03 8.606578871506155581e-03
3.000150806955447820e+02 3.387009076410332775e-01 -2.202257389409521815e-02 2.417015958591419919e-02 5.896330523380794407e-03 8.599342204315879590e-03
3.002310389446193994e+02 3.384797896352584878e-01 -2.207155292966471449e-02 2.415755654757374346e-02 5.893760524986803653e-03 8.592339161197668981e-03
3.004471526457640493e+02 3.382586002297884864e-01 -2.212053010803982991e-02 2.414502902616080457e-02 5.891228660220600502e-03 8.585640275134863095e-03
3.006634219108770480e+02 3.380373437453488283e-01 -2.216951367706508982e-02 2.413259467663214988e-02 5.888733977955875297e-03 8.579316079110783921e-03
3.008798468519370886e+02 3.378160245026644581e-01 -2.221851188458493984e-02 2.412027115394453289e-02 5.886275527066311443e-03 8.573437106108753453e-03
3.010964275810035815e+02 3.375946468224608199e-01 -2.226753297844391577e-02 2.410807611305473483e-02 5.883852356425599284e-03 8.568073889112090211e-03
3.013131642102165415e+02 3.373732150254638573e-01 -2.231658520648634528e-02 2.409602720891954736e-02 5.881463514907432633e-03 8.563296961104131799e-03
3.015300568517965303e+02 3.371517334323990145e-01 -2.236567681655669479e-02 2.408414209649574478e-02 5.879108051385501833e-03 8.559176855068201945e-03
3.017471056180455662e+02 3.369302063639911804e-01 -2.241481605649955910e-02 2.407243843074008058e-02 5.876785014733493760e-03 8.555784103987620903e-03
3.019643106213458736e+02 3.367086381409656881e-01 -2.246401117415937690e-02 2.406093386660931865e-02 5.874493453825094420e-03 8.553189240845708932e-03
3.021816719741606221e+02 3.364870320594874897e-01 -2.251326876450012240e-02 2.404964243003241547e-02 5.872232106966056471e-03 8.551450130337227493e-03
3.023991897890340965e+02 3.362653841692756496e-01 -2.256258373210780557e-02 2.403855247980092591e-02 5.869997515898616423e-03 8.550535037760959023e-03
3.026168641785915270e+02 3.360436873953806525e-01 -2.261194594067520922e-02 2.402764130703197859e-02 5.867785275206423984e-03 8.550373593139393505e-03
3.028346952555392022e+02 3.358219346505707525e-01 -2.266134523407906803e-02 2.401688615933542451e-02 5.865590975749827678e-03 8.550895274618832212e-03
3.030526831326642991e+02 3.356001188476136488e-01 -2.271077145619622775e-02 2.400626428432112505e-02 5.863410208389175163e-03 8.552029560345571213e-03
3.032708279228360766e+02 3.353782328992763184e-01 -2.276021445090364512e-02 2.399575292959887571e-02 5.861238563984805423e-03 8.553705928465911781e-03
3.034891297390040563e+02 3.351562697183267936e-01 -2.280966406207819361e-02 2.398532934277853787e-02 5.859071633397068719e-03 8.555853857126155190e-03
3.037075886941995009e+02 3.349342222175329953e-01 -2.285911013359659058e-02 2.397497077146996253e-02 5.856905007486312709e-03 8.558402824472595774e-03
3.039262049015348452e+02 3.347120833096625669e-01 -2.290854250933574074e-02 2.396465446328299720e-02 5.854734277112882447e-03 8.561282308651533071e-03
3.041449784742041516e+02 3.344898459074827080e-01 -2.295795103317256614e-02 2.395435766582745818e-02 5.852555033137122123e-03 8.564421787809270090e-03
3.043639095254824838e+02 3.342675029237620610e-01 -2.300732554898371821e-02 2.394405762671322768e-02 5.850362866419383731e-03 8.567750740092092490e-03
3.045829981687274994e+02 3.340450472712674923e-01 -2.305665590064625084e-02 2.393373159355011506e-02 5.848153367820007990e-03 8.571198643646315424e-03
3.048022445173774599e+02 3.338224718627668675e-01 -2.310593193203692650e-02 2.392335681394796437e-02 5.845922128199340824e-03 8.574694976618231490e-03
3.050216486849525950e+02 3.335997696110277744e-01 -2.315514348703268110e-02 2.391291053551661966e-02 5.843664738417728155e-03 8.578169217154141962e-03
3.052412107850548182e+02 3.333769334288181896e-01 -2.320428040951022161e-02 2.390237000586593538e-02 5.841376789335519376e-03 8.581550843400337705e-03
3.054609309313678978e+02 3.331539562289058121e-01 -2.325333254334647701e-02 2.389171247260575212e-02 5.839053871813059543e-03 8.584769333503125197e-03
3.056808092376573995e+02 3.329308309240581187e-01 -2.330228973241827914e-02 2.388091518334590352e-02 5.836691576710695446e-03 8.587754165608798770e-03
3.059008458177704028e+02 3.327075504270428086e-01 -2.335114182060248761e-02 2.386995538569623362e-02 5.834285494888768672e-03 8.590434817863657965e-03
3.061210407856370352e+02 3.324841079292854551e-01 -2.339987936445412156e-02 2.385881116373400612e-02 5.831831130666009257e-03 8.592742479907513470e-03
3.063413942552683125e+02 3.322605022464502622e-01 -2.344850730474440370e-02 2.384747748423136568e-02 5.829322241663314856e-03 8.594642885012373709e-03
3.065619063407576732e+02 3.320367374141375283e-01 -2.349704393243975259e-02 2.383596498302920086e-02 5.826750964366540948e-03 8.596133826885600515e-03
3.067825771562808086e+02 3.318128176656036099e-01 -2.354550804401979794e-02 2.382428488928706872e-02 5.824109373876299768e-03 8.597214313222113768e-03
3.070034068160954916e+02 3.315887472341053077e-01 -2.359391843596397864e-02 2.381244843216456450e-02 5.821389545293207887e-03 8.597883351716826411e-03
3.072243954345417478e+02 3.313645303528987007e-01 -2.364229390475189665e-02 2.380046684082122790e-02 5.818583553717871469e-03 8.598139950064649650e-03
3.074455431260415708e+02 3.311401712552404786e-01 -2.369065324686305679e-02 2.378835134441661600e-02 5.815683474250907085e-03 8.597983115960499897e-03
3.076668500051003434e+02 3.309156741743862762e-01 -2.373901525877719285e-02 2.377611317211027198e-02 5.812681381992913093e-03 8.597411857099291829e-03
3.078883161863048485e+02 3.306910433435930052e-01 -2.378739873697366738e-02 2.376376355306176677e-02 5.809569352044509534e-03 8.596425181175933183e-03
3.081099417843247465e+02 3.304662829961172443e-01 -2.383582247793212400e-02 2.375131371643067479e-02 5.806339459506310377e-03 8.595022095885350780e-03
3.083317269139121208e+02 3.302413973652146839e-01 -2.388430527813215423e-02 2.373877489137651148e-02 5.802983779478914847e-03 8.593201608922440213e-03
3.085536716899017051e+02 3.300163906841425687e-01 -2.393286593405321086e-02 2.372615830705889287e-02 5.799494387062950791e-03 8.590962727982133507e-03
